timestamp,Conductividad DAF,Flujo Parshall 01 entrada a Ecualizador 1,Flujo de envío a DAF,Nivel Ecualizador 1 (Tk 30m3),Nivel Ecualizador 2 (Tk 250m3),Temperatura DAF,pH Clarificado DAF (Tk 80m3),pH Ecualizador 2 (Tk 250m3),pH coagulación entrada DAF,pH entrada a Ecualizador 2 (Tk 250m3),pH salida a Parshall 02,Nivel Clarificado DAF (Tk 80m3),pH entrada a Ecualizador 1,Turbidez salida DAF,pH salida y control Ecualizador 1,planta1_activa
2025-05-22T22:32:00-04:00,500.0,8.886284828186035,0.086805559694767,80.0,23.373842239379883,0.0,6.857711315155029,0.0,7.068865776062012,4.670211315155029,9.58651638031006,12.646484375,0.0,1.1574074029922483,9.232060432434082,False
2025-05-22T22:33:00-04:00,500.0,9.18836784362793,0.0108506949618458,80.0,23.359375,0.0,6.847077369689941,0.0,7.070384502410889,4.671223640441895,9.671586036682127,12.71484375,0.0,0.4340277910232544,8.691932678222656,False
2025-05-22T22:34:00-04:00,500.0,8.634549140930176,0.0542534701526165,80.0,23.336227416992188,0.0,6.848596572875977,0.0,7.069372177124023,4.67274284362793,8.787163734436035,12.688802719116213,0.0,0.8680555820465088,9.21788215637207,False
2025-05-22T22:35:00-04:00,500.0,8.684895515441895,0.0325520820915699,80.0,23.37673568725586,0.0,6.842520236968994,0.0,7.071904182434082,4.67274284362793,9.870080947875977,12.636717796325684,0.0,1.1574074029922483,8.681805610656738,False
2025-05-22T22:36:00-04:00,500.0,8.986979484558105,0.0217013899236917,80.0,23.370948791503903,0.0,6.842520236968994,0.0,7.072410583496094,4.674262046813965,9.91059112548828,12.636717796325684,0.0,0.2893518507480621,9.209779739379885,False
2025-05-22T22:37:00-04:00,500.0,9.138020515441896,0.1193576380610466,80.0,23.34201431274414,0.0,6.831379890441895,0.0,7.070384502410889,4.670211315155029,8.76540470123291,12.639974594116213,0.0,1.591435194015503,9.205728530883787,False
2025-05-22T22:38:00-04:00,500.0,9.86805534362793,0.1302083283662796,80.0,23.33333396911621,0.0,6.87999153137207,0.0,7.068865776062012,4.674768447875977,8.76047420501709,12.672525405883787,0.0,1.1574074029922483,8.673704147338867,False
2025-05-22T22:39:00-04:00,500.0,10.62326431274414,0.1953125,80.0,23.35069465637207,0.0,6.823278427124023,0.0,7.069878101348877,4.675274848937988,8.77807903289795,12.672525405883787,0.0,1.012731432914734,9.201678276062012,False
2025-05-22T22:40:00-04:00,500.0,11.252604484558104,0.1410590261220932,80.0,23.356481552124023,0.0,6.879485130310059,0.0,7.069372177124023,4.677806854248047,8.779096603393555,12.701823234558104,0.0,0.4340277910232544,9.201678276062012,False
2025-05-22T22:41:00-04:00,500.0,11.504340171813965,0.0325520820915699,80.0,23.347801208496094,0.0,6.829354763031006,0.0,7.067346572875977,4.673755645751953,10.315682411193848,12.591146469116213,0.0,2.314814805984497,8.67167854309082,False
2025-05-22T22:42:00-04:00,500.0,11.57986068725586,0.108506940305233,80.0,23.34490776062012,0.0,6.842014312744141,0.0,7.067852973937988,4.671223640441895,8.935440063476562,12.607421875,0.0,0.8680555820465088,9.19965362548828,False
2025-05-22T22:43:00-04:00,500.0,11.42881965637207,0.0325520820915699,80.0,23.34490776062012,0.0,6.827329158782959,0.0,7.066840648651123,4.67881965637207,8.863043785095215,12.711587905883787,0.0,0.7233796119689941,8.67167854309082,False
2025-05-22T22:44:00-04:00,500.0,11.00086784362793,0.108506940305233,80.0,23.321760177612305,0.0,6.843532562255859,0.0,7.067852973937988,4.672236919403076,8.885323524475098,12.630208015441896,0.0,1.7361111640930176,8.66965389251709,False
2025-05-22T22:45:00-04:00,500.0,10.32118034362793,0.1302083283662796,80.0,23.34490776062012,0.0,6.876446723937988,0.0,7.067852973937988,4.6717305183410645,10.655961036682127,12.662760734558104,0.0,1.591435194015503,10.605323791503906,False
2025-05-22T22:46:00-04:00,500.0,10.32118034362793,0.108506940305233,80.0,23.33333396911621,0.0,6.884548187255859,0.0,7.067346572875977,4.673755645751953,10.73495388031006,12.685546875,0.0,0.7233796119689941,10.726851463317873,False
2025-05-22T22:47:00-04:00,500.0,9.666666984558104,0.108506940305233,80.0,23.370948791503903,0.0,6.92100715637207,0.0,7.067852973937988,4.672236919403076,10.781538963317873,12.71484375,0.0,0.8680555820465088,9.029131889343262,False
2025-05-22T22:48:00-04:00,500.0,10.06944465637207,0.0759548619389534,80.0,23.370948791503903,0.0,6.891637802124023,0.0,7.068865776062012,4.6717305183410645,10.84027862548828,12.662760734558104,0.0,0.4340277910232544,10.817997932434082,False
2025-05-22T22:49:00-04:00,500.0,10.044270515441896,0.086805559694767,80.0,23.359375,0.0,6.892650604248047,0.0,7.067346572875977,4.671223640441895,8.587372779846191,12.672525405883787,0.0,0.8680555820465088,10.874711036682127,False
2025-05-22T22:50:00-04:00,500.0,9.314236640930176,0.1193576380610466,80.0,23.370948791503903,0.0,6.885055065155029,0.0,7.066334247589111,4.669704437255859,10.95370388031006,12.6953125,0.0,1.1574074029922483,10.929398536682127,False
2025-05-22T22:51:00-04:00,500.0,8.634549140930176,0.0325520820915699,80.0,23.362268447875977,0.0,6.839988231658936,0.0,7.066840648651123,4.674262046813965,10.984086036682127,12.666015625,0.0,1.012731432914734,8.62788200378418,False
2025-05-22T22:53:00-04:00,500.0,7.5520830154418945,0.0759548619389534,80.0,23.35069465637207,0.0,6.833405494689941,0.0,7.067852973937988,4.677300453186035,11.020544052124023,12.779948234558104,0.0,0.2893518507480621,8.522696495056152,False
2025-05-22T22:54:00-04:00,500.0,6.771701335906982,0.0542534701526165,80.0,23.34201431274414,0.0,6.853660106658936,0.0,7.066334247589111,4.675274848937988,8.536874771118164,12.734375,0.0,1.1574074029922483,11.026619911193848,False
2025-05-22T22:55:00-04:00,500.0,5.890625,0.108506940305233,80.0,23.330440521240234,0.0,6.858723640441895,0.0,7.06532096862793,4.676287651062012,11.07725715637207,12.71484375,0.0,0.4340277910232544,8.559154510498047,False
2025-05-22T22:56:00-04:00,500.0,5.4375,0.086805559694767,80.0,23.34201431274414,0.0,6.833405494689941,0.0,7.067852973937988,4.673755645751953,8.589536666870117,12.685546875,0.0,0.4340277910232544,11.09548568725586,False
2025-05-22T22:57:00-04:00,500.0,4.934027671813965,0.0325520820915699,80.0,23.373842239379883,0.0,6.8592305183410645,0.0,7.067346572875977,4.674768447875977,8.597639083862305,12.679037094116213,0.0,0.2893518507480621,11.111689567565918,False
2025-05-22T22:58:00-04:00,500.0,4.43055534362793,0.108506940305233,80.0,23.336227416992188,0.0,6.86024284362793,0.0,7.064814567565918,4.684895515441895,8.603715896606445,12.688802719116213,0.0,1.012731432914734,8.488021850585938,False
2025-05-22T22:59:00-04:00,500.0,4.153645992279053,0.086805559694767,80.0,23.356481552124023,0.0,6.850115776062012,0.0,7.067346572875977,4.676287651062012,11.109663963317873,12.669270515441896,0.0,1.012731432914734,11.148148536682127,False
2025-05-22T23:00:00-04:00,500.0,4.229166507720947,0.1627604216337204,80.0,23.359375,0.0,6.843532562255859,0.0,7.068865776062012,4.671223640441895,8.609790802001953,12.679037094116213,0.0,0.7233796119689941,11.166377067565918,False
2025-05-22T23:01:00-04:00,500.0,4.329861164093018,0.0325520820915699,80.0,23.356481552124023,0.0,6.8182148933410645,0.0,7.066840648651123,4.672236919403076,11.133970260620115,12.701823234558104,0.0,1.1574074029922483,8.53460693359375,False
2025-05-22T23:02:00-04:00,500.0,4.43055534362793,0.1302083283662796,80.0,23.373842239379883,0.0,6.788339138031006,0.0,7.067346572875977,4.672236919403076,11.14004611968994,12.727865219116213,0.0,1.012731432914734,8.536632537841797,False
2025-05-22T23:03:00-04:00,500.0,4.506076335906982,0.0325520820915699,80.0,23.359375,0.0,6.793402671813965,0.0,7.069372177124023,4.674768447875977,8.502199172973633,12.620442390441896,0.0,0.0,11.20486068725586,False
2025-05-22T23:04:00-04:00,500.0,4.355034828186035,0.108506940305233,80.0,23.33333396911621,0.0,6.783782005310059,0.0,7.069878101348877,4.674262046813965,8.508275985717773,12.649739265441896,0.0,1.4467592239379885,11.214988708496094,False
