timestamp,variable,valor,etiqueta
2024-11-09T09:56:00Z,Nivel Pozo WAS,4.401,outlier
2024-11-09T09:57:00Z,Nivel Pozo WAS,4.376,outlier
2024-11-09T09:58:00Z,Nivel Pozo WAS,4.391,outlier
2024-11-09T09:59:00Z,Nivel Pozo WAS,4.37,outlier
2024-11-09T10:00:00Z,Nivel Pozo WAS,4.385,outlier
2024-11-09T10:01:00Z,Nivel Pozo WAS,4.385,outlier
2024-11-09T10:02:00Z,Nivel Pozo WAS,4.368,outlier
2024-11-09T10:03:00Z,Nivel Pozo WAS,4.391,outlier
2024-11-09T10:04:00Z,Nivel Pozo WAS,4.384,outlier
2024-11-09T10:05:00Z,Nivel Pozo WAS,4.378,outlier
2024-11-09T10:06:00Z,Nivel Pozo WAS,4.376,outlier
2024-11-09T10:07:00Z,Nivel Pozo WAS,4.385,outlier
2024-11-09T10:08:00Z,Nivel Pozo WAS,4.384,outlier
2024-11-09T10:09:00Z,Nivel Pozo WAS,4.37,outlier
2024-11-09T10:10:00Z,Nivel Pozo WAS,4.382,outlier
2024-11-09T10:11:00Z,Nivel Pozo WAS,4.36,outlier
2024-11-09T19:21:00Z,Nivel Pozo WAS,4.364,outlier
2024-11-09T19:31:00Z,Nivel Pozo WAS,4.358,outlier
2024-11-09T19:40:00Z,Nivel Pozo WAS,4.354,outlier
2024-11-09T19:43:00Z,Nivel Pozo WAS,4.351,outlier
2024-11-09T19:46:00Z,Nivel Pozo WAS,4.352,outlier
2024-11-09T19:48:00Z,Nivel Pozo WAS,4.356,outlier
2024-11-09T19:53:00Z,Nivel Pozo WAS,4.356,outlier
2024-11-09T19:59:00Z,Nivel Pozo WAS,4.37,outlier
2024-11-09T20:01:00Z,Nivel Pozo WAS,4.368,outlier
2024-11-09T20:07:00Z,Nivel Pozo WAS,4.356,outlier
2024-11-09T20:15:00Z,Nivel Pozo WAS,4.356,outlier
2024-11-10T18:38:00Z,Nivel Pozo WAS,4.368,outlier
2024-11-10T18:40:00Z,Nivel Pozo WAS,4.369,outlier
2024-11-10T18:42:00Z,Nivel Pozo WAS,4.376,outlier
2024-11-10T18:43:00Z,Nivel Pozo WAS,4.376,outlier
2024-11-10T18:44:00Z,Nivel Pozo WAS,4.374,outlier
2024-11-10T18:45:00Z,Nivel Pozo WAS,4.37,outlier
2024-11-10T18:46:00Z,Nivel Pozo WAS,4.403,outlier
2024-11-10T18:47:00Z,Nivel Pozo WAS,4.391,outlier
2024-11-10T18:48:00Z,Nivel Pozo WAS,4.372,outlier
2024-11-10T18:50:00Z,Nivel Pozo WAS,4.38,outlier
2024-11-10T18:51:00Z,Nivel Pozo WAS,4.385,outlier
2024-11-10T18:53:00Z,Nivel Pozo WAS,4.391,outlier
2024-11-10T18:54:00Z,Nivel Pozo WAS,4.37,outlier
2024-11-10T18:55:00Z,Nivel Pozo WAS,4.393,outlier
2024-11-10T18:56:00Z,Nivel Pozo WAS,4.382,outlier
2024-11-10T18:57:00Z,Nivel Pozo WAS,4.393,outlier
2024-11-10T18:59:00Z,Nivel Pozo WAS,4.391,outlier
2024-11-10T19:00:00Z,Nivel Pozo WAS,4.423,outlier
2024-11-10T19:01:00Z,Nivel Pozo WAS,4.376,outlier
2024-11-10T19:02:00Z,Nivel Pozo WAS,4.393,outlier
2024-11-10T19:04:00Z,Nivel Pozo WAS,4.415,outlier
2024-11-10T19:05:00Z,Nivel Pozo WAS,4.384,outlier
2024-11-10T19:06:00Z,Nivel Pozo WAS,4.397,outlier
2024-11-10T19:07:00Z,Nivel Pozo WAS,4.411,outlier
2024-11-10T19:08:00Z,Nivel Pozo WAS,4.393,outlier
2024-11-10T19:09:00Z,Nivel Pozo WAS,4.409,outlier
2024-11-10T19:10:00Z,Nivel Pozo WAS,4.382,outlier
2024-11-10T19:11:00Z,Nivel Pozo WAS,4.396,outlier
2024-11-10T19:12:00Z,Nivel Pozo WAS,4.393,outlier
2024-11-10T19:13:00Z,Nivel Pozo WAS,4.397,outlier
2024-11-10T19:14:00Z,Nivel Pozo WAS,4.409,outlier
2024-11-10T19:15:00Z,Nivel Pozo WAS,4.393,outlier
2024-11-10T19:16:00Z,Nivel Pozo WAS,4.407,outlier
2024-11-10T19:17:00Z,Nivel Pozo WAS,4.417,outlier
2024-11-10T19:18:00Z,Nivel Pozo WAS,4.391,outlier
2024-11-10T19:19:00Z,Nivel Pozo WAS,4.409,outlier
2024-11-10T19:21:00Z,Nivel Pozo WAS,4.4,outlier
2024-11-10T19:23:00Z,Nivel Pozo WAS,4.378,outlier
2024-11-10T19:24:00Z,Nivel Pozo WAS,4.405,outlier
2024-11-10T19:25:00Z,Nivel Pozo WAS,4.399,outlier
2024-11-10T19:26:00Z,Nivel Pozo WAS,4.405,outlier
2024-11-10T19:27:00Z,Nivel Pozo WAS,4.38,outlier
2024-11-10T19:28:00Z,Nivel Pozo WAS,4.415,outlier
2024-11-10T19:29:00Z,Nivel Pozo WAS,4.423,outlier
2024-11-10T19:30:00Z,Nivel Pozo WAS,4.399,outlier
2024-11-10T19:31:00Z,Nivel Pozo WAS,4.403,outlier
2024-11-10T19:32:00Z,Nivel Pozo WAS,4.438,outlier
2024-11-10T19:33:00Z,Nivel Pozo WAS,4.415,outlier
2024-11-10T19:34:00Z,Nivel Pozo WAS,4.407,outlier
2024-11-10T19:35:00Z,Nivel Pozo WAS,4.421,outlier
2024-11-10T19:36:00Z,Nivel Pozo WAS,4.409,outlier
2024-11-10T19:37:00Z,Nivel Pozo WAS,4.411,outlier
2024-11-10T19:38:00Z,Nivel Pozo WAS,4.401,outlier
2024-11-10T19:39:00Z,Nivel Pozo WAS,4.432,outlier
2024-11-10T19:40:00Z,Nivel Pozo WAS,4.38,outlier
2024-11-10T19:41:00Z,Nivel Pozo WAS,4.401,outlier
2024-11-10T19:43:00Z,Nivel Pozo WAS,4.409,outlier
2024-11-10T19:44:00Z,Nivel Pozo WAS,4.409,outlier
2024-11-10T19:45:00Z,Nivel Pozo WAS,4.409,outlier
2024-11-10T19:46:00Z,Nivel Pozo WAS,4.397,outlier
2024-11-10T19:47:00Z,Nivel Pozo WAS,4.393,outlier
2024-11-10T19:48:00Z,Nivel Pozo WAS,4.399,outlier
2024-11-10T19:49:00Z,Nivel Pozo WAS,4.384,outlier
2024-11-10T19:50:00Z,Nivel Pozo WAS,4.385,outlier
2024-11-10T19:51:00Z,Nivel Pozo WAS,4.384,outlier
2024-11-10T19:52:00Z,Nivel Pozo WAS,4.396,outlier
2024-11-10T19:53:00Z,Nivel Pozo WAS,4.435,outlier
2024-11-10T19:54:00Z,Nivel Pozo WAS,4.409,outlier
2024-11-10T19:55:00Z,Nivel Pozo WAS,4.399,outlier
2024-11-10T19:56:00Z,Nivel Pozo WAS,4.407,outlier
2024-11-10T19:57:00Z,Nivel Pozo WAS,4.397,outlier
2024-11-10T19:58:00Z,Nivel Pozo WAS,4.382,outlier
2024-11-10T19:59:00Z,Nivel Pozo WAS,4.424,outlier
2024-11-10T20:00:00Z,Nivel Pozo WAS,4.417,outlier
2024-11-10T20:01:00Z,Nivel Pozo WAS,4.391,outlier
2024-11-10T20:02:00Z,Nivel Pozo WAS,4.419,outlier
2024-11-10T20:03:00Z,Nivel Pozo WAS,4.411,outlier
2024-11-10T20:04:00Z,Nivel Pozo WAS,4.423,outlier
2024-11-10T20:05:00Z,Nivel Pozo WAS,4.423,outlier
2024-11-10T20:06:00Z,Nivel Pozo WAS,4.407,outlier
2024-11-10T20:07:00Z,Nivel Pozo WAS,4.393,outlier
2024-11-10T20:08:00Z,Nivel Pozo WAS,4.399,outlier
2024-11-10T20:09:00Z,Nivel Pozo WAS,4.413,outlier
2024-11-10T20:10:00Z,Nivel Pozo WAS,4.411,outlier
2024-11-10T20:11:00Z,Nivel Pozo WAS,4.423,outlier
2024-11-10T20:12:00Z,Nivel Pozo WAS,4.415,outlier
2024-11-10T20:13:00Z,Nivel Pozo WAS,4.385,outlier
2024-11-10T20:14:00Z,Nivel Pozo WAS,4.393,outlier
2024-11-10T20:15:00Z,Nivel Pozo WAS,4.424,outlier
2024-11-10T20:16:00Z,Nivel Pozo WAS,4.419,outlier
2024-11-10T20:17:00Z,Nivel Pozo WAS,4.409,outlier
2024-11-10T20:18:00Z,Nivel Pozo WAS,4.419,outlier
2024-11-10T20:19:00Z,Nivel Pozo WAS,4.429,outlier
2024-11-10T20:20:00Z,Nivel Pozo WAS,4.401,outlier
2024-11-10T20:21:00Z,Nivel Pozo WAS,4.415,outlier
2024-11-10T20:22:00Z,Nivel Pozo WAS,4.411,outlier
2024-11-10T20:23:00Z,Nivel Pozo WAS,4.413,outlier
2024-11-10T20:24:00Z,Nivel Pozo WAS,4.396,outlier
2024-11-10T20:26:00Z,Nivel Pozo WAS,4.415,outlier
2024-11-10T20:27:00Z,Nivel Pozo WAS,4.424,outlier
2024-11-10T20:28:00Z,Nivel Pozo WAS,4.424,outlier
2024-11-10T20:29:00Z,Nivel Pozo WAS,4.436,outlier
2024-11-10T20:30:00Z,Nivel Pozo WAS,4.407,outlier
2024-11-10T20:31:00Z,Nivel Pozo WAS,4.384,outlier
2024-11-10T20:32:00Z,Nivel Pozo WAS,4.396,outlier
2024-11-10T20:33:00Z,Nivel Pozo WAS,4.423,outlier
2024-11-10T20:34:00Z,Nivel Pozo WAS,4.419,outlier
2024-11-10T20:35:00Z,Nivel Pozo WAS,4.415,outlier
2024-11-10T20:36:00Z,Nivel Pozo WAS,4.417,outlier
2024-11-10T20:37:00Z,Nivel Pozo WAS,4.423,outlier
2024-11-10T20:38:00Z,Nivel Pozo WAS,4.417,outlier
2024-11-10T20:39:00Z,Nivel Pozo WAS,4.407,outlier
2024-11-10T20:40:00Z,Nivel Pozo WAS,4.421,outlier
2024-11-10T20:41:00Z,Nivel Pozo WAS,4.403,outlier
2024-11-10T20:42:00Z,Nivel Pozo WAS,4.402,outlier
2024-11-10T20:44:00Z,Nivel Pozo WAS,4.409,outlier
2024-11-10T20:45:00Z,Nivel Pozo WAS,4.415,outlier
2024-11-10T20:46:00Z,Nivel Pozo WAS,4.411,outlier
2024-11-10T20:47:00Z,Nivel Pozo WAS,4.44,outlier
2024-11-10T20:48:00Z,Nivel Pozo WAS,4.409,outlier
2024-11-10T20:50:00Z,Nivel Pozo WAS,4.438,outlier
2024-11-10T20:51:00Z,Nivel Pozo WAS,4.399,outlier
2024-11-10T20:52:00Z,Nivel Pozo WAS,4.413,outlier
2024-11-10T20:53:00Z,Nivel Pozo WAS,4.382,outlier
2024-11-10T20:54:00Z,Nivel Pozo WAS,4.399,outlier
2024-11-10T20:55:00Z,Nivel Pozo WAS,4.432,outlier
2024-11-10T20:56:00Z,Nivel Pozo WAS,4.417,outlier
2024-11-10T20:57:00Z,Nivel Pozo WAS,4.396,outlier
2024-11-10T20:58:00Z,Nivel Pozo WAS,4.419,outlier
2024-11-10T20:59:00Z,Nivel Pozo WAS,4.409,outlier
2024-11-10T21:00:00Z,Nivel Pozo WAS,4.435,outlier
2024-11-10T21:01:00Z,Nivel Pozo WAS,4.415,outlier
2024-11-10T21:02:00Z,Nivel Pozo WAS,4.399,outlier
2024-11-10T21:03:00Z,Nivel Pozo WAS,4.405,outlier
2024-11-10T21:04:00Z,Nivel Pozo WAS,4.393,outlier
2024-11-10T21:05:00Z,Nivel Pozo WAS,4.407,outlier
2024-11-10T21:06:00Z,Nivel Pozo WAS,4.413,outlier
2024-11-10T21:07:00Z,Nivel Pozo WAS,4.409,outlier
2024-11-10T21:08:00Z,Nivel Pozo WAS,4.423,outlier
2024-11-10T21:09:00Z,Nivel Pozo WAS,4.417,outlier
2024-11-10T21:10:00Z,Nivel Pozo WAS,4.37,outlier
2024-11-10T21:11:00Z,Nivel Pozo WAS,4.391,outlier
2024-11-10T21:12:00Z,Nivel Pozo WAS,4.411,outlier
2024-11-10T21:13:00Z,Nivel Pozo WAS,4.393,outlier
2024-11-10T21:14:00Z,Nivel Pozo WAS,4.393,outlier
2024-11-10T21:15:00Z,Nivel Pozo WAS,4.417,outlier
2024-11-10T21:16:00Z,Nivel Pozo WAS,4.399,outlier
2024-11-10T21:17:00Z,Nivel Pozo WAS,4.37,outlier
2024-11-10T21:18:00Z,Nivel Pozo WAS,4.4115,outlier
2024-11-10T21:20:00Z,Nivel Pozo WAS,4.401,outlier
2024-11-10T21:21:00Z,Nivel Pozo WAS,4.405,outlier
2024-11-10T21:22:00Z,Nivel Pozo WAS,4.405,outlier
2024-11-10T21:23:00Z,Nivel Pozo WAS,4.397,outlier
2024-11-10T21:24:00Z,Nivel Pozo WAS,4.393,outlier
2024-11-10T21:25:00Z,Nivel Pozo WAS,4.393,outlier
2024-11-10T21:26:00Z,Nivel Pozo WAS,4.393,outlier
2024-11-10T21:27:00Z,Nivel Pozo WAS,4.388,outlier
2024-11-10T21:28:00Z,Nivel Pozo WAS,4.382,outlier
2024-11-10T21:29:00Z,Nivel Pozo WAS,4.376,outlier
2024-11-10T21:30:00Z,Nivel Pozo WAS,4.393,outlier
2024-11-10T21:31:00Z,Nivel Pozo WAS,4.401,outlier
2024-11-10T21:32:00Z,Nivel Pozo WAS,4.368,outlier
2024-11-10T21:33:00Z,Nivel Pozo WAS,4.378,outlier
2024-11-10T21:34:00Z,Nivel Pozo WAS,4.409,outlier
2024-11-10T21:35:00Z,Nivel Pozo WAS,4.393,outlier
2024-11-10T21:36:00Z,Nivel Pozo WAS,4.399,outlier
2024-11-10T21:37:00Z,Nivel Pozo WAS,4.391,outlier
2024-11-10T21:38:00Z,Nivel Pozo WAS,4.419,outlier
2024-11-10T21:39:00Z,Nivel Pozo WAS,4.391,outlier
2024-11-10T21:41:00Z,Nivel Pozo WAS,4.409,outlier
2024-11-10T21:42:00Z,Nivel Pozo WAS,4.419,outlier
2024-11-10T21:43:00Z,Nivel Pozo WAS,4.397,outlier
2024-11-10T21:45:00Z,Nivel Pozo WAS,4.393,outlier
2024-11-10T21:46:00Z,Nivel Pozo WAS,4.393,outlier
2024-11-10T21:47:00Z,Nivel Pozo WAS,4.382,outlier
2024-11-10T21:48:00Z,Nivel Pozo WAS,4.391,outlier
2024-11-10T21:49:00Z,Nivel Pozo WAS,4.385,outlier
2024-11-10T21:50:00Z,Nivel Pozo WAS,4.403,outlier
2024-11-10T21:51:00Z,Nivel Pozo WAS,4.366,outlier
2024-11-10T21:52:00Z,Nivel Pozo WAS,4.39,outlier
2024-11-10T21:53:00Z,Nivel Pozo WAS,4.419,outlier
2024-11-10T21:54:00Z,Nivel Pozo WAS,4.391,outlier
2024-11-10T21:55:00Z,Nivel Pozo WAS,4.388,outlier
2024-11-10T21:56:00Z,Nivel Pozo WAS,4.37,outlier
2024-11-10T21:57:00Z,Nivel Pozo WAS,4.393,outlier
2024-11-10T21:58:00Z,Nivel Pozo WAS,4.376,outlier
2024-11-10T21:59:00Z,Nivel Pozo WAS,4.399,outlier
2024-11-10T22:00:00Z,Nivel Pozo WAS,4.419,outlier
2024-11-10T22:01:00Z,Nivel Pozo WAS,4.376,outlier
2024-11-10T22:02:00Z,Nivel Pozo WAS,4.385,outlier
2024-11-10T22:03:00Z,Nivel Pozo WAS,4.382,outlier
2024-11-10T22:04:00Z,Nivel Pozo WAS,4.407,outlier
2024-11-10T22:06:00Z,Nivel Pozo WAS,4.376,outlier
2024-11-10T22:07:00Z,Nivel Pozo WAS,4.385,outlier
2024-11-10T22:08:00Z,Nivel Pozo WAS,4.378,outlier
2024-11-10T22:09:00Z,Nivel Pozo WAS,4.385,outlier
2024-11-10T22:10:00Z,Nivel Pozo WAS,4.413,outlier
2024-11-10T22:11:00Z,Nivel Pozo WAS,4.391,outlier
2024-11-10T22:13:00Z,Nivel Pozo WAS,4.391,outlier
2024-11-10T22:14:00Z,Nivel Pozo WAS,4.409,outlier
2024-11-10T22:15:00Z,Nivel Pozo WAS,4.37,outlier
2024-11-10T22:16:00Z,Nivel Pozo WAS,4.376,outlier
2024-11-10T22:18:00Z,Nivel Pozo WAS,4.3805,outlier
2024-11-10T22:20:00Z,Nivel Pozo WAS,4.391,outlier
2024-11-10T22:21:00Z,Nivel Pozo WAS,4.401,outlier
2024-11-10T22:23:00Z,Nivel Pozo WAS,4.388,outlier
2024-11-10T22:24:00Z,Nivel Pozo WAS,4.396,outlier
2024-11-10T22:25:00Z,Nivel Pozo WAS,4.405,outlier
2024-11-10T22:26:00Z,Nivel Pozo WAS,4.378,outlier
2024-11-10T22:27:00Z,Nivel Pozo WAS,4.372,outlier
2024-11-10T22:28:00Z,Nivel Pozo WAS,4.401,outlier
2024-11-10T22:29:00Z,Nivel Pozo WAS,4.385,outlier
2024-11-10T22:31:00Z,Nivel Pozo WAS,4.393,outlier
2024-11-10T22:32:00Z,Nivel Pozo WAS,4.37,outlier
2024-11-10T22:33:00Z,Nivel Pozo WAS,4.399,outlier
2024-11-10T22:35:00Z,Nivel Pozo WAS,4.376,outlier
2024-11-10T22:36:00Z,Nivel Pozo WAS,4.378,outlier
2024-11-10T22:37:00Z,Nivel Pozo WAS,4.37,outlier
2024-11-10T22:38:00Z,Nivel Pozo WAS,4.38,outlier
2024-11-10T22:39:00Z,Nivel Pozo WAS,4.376,outlier
2024-11-10T22:42:00Z,Nivel Pozo WAS,4.378,outlier
2024-11-10T22:43:00Z,Nivel Pozo WAS,4.37,outlier
2024-11-10T22:44:00Z,Nivel Pozo WAS,4.368,outlier
2024-11-10T22:46:00Z,Nivel Pozo WAS,4.397,outlier
2024-11-10T22:47:00Z,Nivel Pozo WAS,4.378,outlier
2024-11-10T22:50:00Z,Nivel Pozo WAS,4.38,outlier
2024-11-12T16:11:00Z,Nivel Pozo WAS,4.497,outlier
2024-11-12T16:13:00Z,Nivel Pozo WAS,4.609,outlier
2024-11-12T16:14:00Z,Nivel Pozo WAS,4.477,outlier
2024-11-13T06:30:00Z,Nivel Pozo WAS,4.642,outlier
2024-11-13T06:31:00Z,Nivel Pozo WAS,4.657,outlier
2024-11-13T06:32:00Z,Nivel Pozo WAS,4.645,outlier
2024-11-13T06:33:00Z,Nivel Pozo WAS,4.626,outlier
2024-11-13T06:34:00Z,Nivel Pozo WAS,4.661,outlier
2024-11-13T06:35:00Z,Nivel Pozo WAS,4.675,outlier
2024-11-13T06:36:00Z,Nivel Pozo WAS,4.649,outlier
2024-11-13T06:37:00Z,Nivel Pozo WAS,4.642,outlier
2024-11-13T06:38:00Z,Nivel Pozo WAS,4.618,outlier
2024-11-13T06:39:00Z,Nivel Pozo WAS,4.643,outlier
2024-11-13T06:40:00Z,Nivel Pozo WAS,4.654,outlier
2024-11-13T06:42:00Z,Nivel Pozo WAS,4.642,outlier
2024-11-13T06:43:00Z,Nivel Pozo WAS,4.657,outlier
2024-11-13T06:44:00Z,Nivel Pozo WAS,4.634,outlier
2024-11-13T06:46:00Z,Nivel Pozo WAS,4.634,outlier
2024-11-13T06:47:00Z,Nivel Pozo WAS,4.642,outlier
2024-11-13T06:48:00Z,Nivel Pozo WAS,4.655,outlier
2024-11-13T06:49:00Z,Nivel Pozo WAS,4.606,outlier
2024-11-13T06:50:00Z,Nivel Pozo WAS,4.624,outlier
2024-11-13T06:51:00Z,Nivel Pozo WAS,4.63,outlier
2024-11-13T06:52:00Z,Nivel Pozo WAS,4.618,outlier
2024-11-13T06:53:00Z,Nivel Pozo WAS,4.642,outlier
2024-11-13T06:54:00Z,Nivel Pozo WAS,4.657,outlier
2024-11-13T06:55:00Z,Nivel Pozo WAS,4.616,outlier
2024-11-13T06:56:00Z,Nivel Pozo WAS,4.632,outlier
2024-11-13T06:57:00Z,Nivel Pozo WAS,4.63,outlier
2024-11-13T06:58:00Z,Nivel Pozo WAS,4.653,outlier
2024-11-13T06:59:00Z,Nivel Pozo WAS,4.622,outlier
2024-11-13T07:00:00Z,Nivel Pozo WAS,4.626,outlier
2024-11-13T07:01:00Z,Nivel Pozo WAS,4.632,outlier
2024-11-13T07:02:00Z,Nivel Pozo WAS,4.6345,outlier
2024-11-13T07:04:00Z,Nivel Pozo WAS,4.604,outlier
2024-11-13T07:05:00Z,Nivel Pozo WAS,4.603,outlier
2024-11-13T07:06:00Z,Nivel Pozo WAS,4.642,outlier
2024-11-13T07:07:00Z,Nivel Pozo WAS,4.634,outlier
2024-11-13T07:08:00Z,Nivel Pozo WAS,4.61,outlier
2024-11-13T07:09:00Z,Nivel Pozo WAS,4.614,outlier
2024-11-13T07:10:00Z,Nivel Pozo WAS,4.642,outlier
2024-11-13T07:11:00Z,Nivel Pozo WAS,4.636,outlier
2024-11-13T07:12:00Z,Nivel Pozo WAS,4.604,outlier
2024-11-13T07:13:00Z,Nivel Pozo WAS,4.636,outlier
2024-11-13T07:14:00Z,Nivel Pozo WAS,4.634,outlier
2024-11-13T07:15:00Z,Nivel Pozo WAS,4.604,outlier
2024-11-13T07:16:00Z,Nivel Pozo WAS,4.606,outlier
2024-11-13T07:17:00Z,Nivel Pozo WAS,4.628,outlier
2024-11-13T07:18:00Z,Nivel Pozo WAS,4.628,outlier
2024-11-13T07:19:00Z,Nivel Pozo WAS,4.612,outlier
2024-11-13T07:20:00Z,Nivel Pozo WAS,4.604,outlier
2024-11-13T07:21:00Z,Nivel Pozo WAS,4.636,outlier
2024-11-13T07:22:00Z,Nivel Pozo WAS,4.626,outlier
2024-11-13T07:23:00Z,Nivel Pozo WAS,4.626,outlier
2024-11-13T07:24:00Z,Nivel Pozo WAS,4.653,outlier
2024-11-13T07:25:00Z,Nivel Pozo WAS,4.622,outlier
2024-11-13T07:26:00Z,Nivel Pozo WAS,4.649,outlier
2024-11-13T07:27:00Z,Nivel Pozo WAS,4.62,outlier
2024-11-13T07:28:00Z,Nivel Pozo WAS,4.642,outlier
2024-11-13T07:29:00Z,Nivel Pozo WAS,4.63,outlier
2024-11-13T07:30:00Z,Nivel Pozo WAS,4.626,outlier
2024-11-13T07:31:00Z,Nivel Pozo WAS,4.63,outlier
2024-11-13T07:32:00Z,Nivel Pozo WAS,4.626,outlier
2024-11-13T07:33:00Z,Nivel Pozo WAS,4.612,outlier
2024-11-13T07:34:00Z,Nivel Pozo WAS,4.604,outlier
2024-11-13T07:35:00Z,Nivel Pozo WAS,4.612,outlier
2024-11-13T07:36:00Z,Nivel Pozo WAS,4.622,outlier
2024-11-13T07:37:00Z,Nivel Pozo WAS,4.612,outlier
2024-11-13T07:38:00Z,Nivel Pozo WAS,4.618,outlier
2024-11-13T07:39:00Z,Nivel Pozo WAS,4.643,outlier
2024-11-13T07:40:00Z,Nivel Pozo WAS,4.606,outlier
2024-11-13T07:41:00Z,Nivel Pozo WAS,4.626,outlier
2024-11-13T07:42:00Z,Nivel Pozo WAS,4.634,outlier
2024-11-26T00:47:00Z,Nivel Pozo WAS,3.907,outlier
2024-11-26T00:48:00Z,Nivel Pozo WAS,3.909,outlier
2024-11-26T00:49:00Z,Nivel Pozo WAS,3.9595,outlier
2024-11-26T00:51:00Z,Nivel Pozo WAS,3.979,outlier
2024-11-26T00:52:00Z,Nivel Pozo WAS,3.985,outlier
2024-11-26T00:53:00Z,Nivel Pozo WAS,4.018,outlier
2024-11-26T00:54:00Z,Nivel Pozo WAS,4.003,outlier
2024-11-26T00:55:00Z,Nivel Pozo WAS,3.993,outlier
2024-11-26T00:56:00Z,Nivel Pozo WAS,4.003,outlier
2024-11-26T00:57:00Z,Nivel Pozo WAS,4.014,outlier
2024-11-26T00:58:00Z,Nivel Pozo WAS,4.057,outlier
2024-11-26T00:59:00Z,Nivel Pozo WAS,4.003,outlier
2024-11-26T01:00:00Z,Nivel Pozo WAS,4.034,outlier
2024-11-26T01:01:00Z,Nivel Pozo WAS,4.048,outlier
2024-11-26T01:02:00Z,Nivel Pozo WAS,4.046,outlier
2024-11-26T01:03:00Z,Nivel Pozo WAS,4.016,outlier
2024-11-26T01:04:00Z,Nivel Pozo WAS,4.032,outlier
2024-11-26T01:05:00Z,Nivel Pozo WAS,4.032,outlier
2024-11-26T01:06:00Z,Nivel Pozo WAS,4.043,outlier
2024-11-26T01:07:00Z,Nivel Pozo WAS,4.071,outlier
2024-11-26T01:08:00Z,Nivel Pozo WAS,4.018,outlier
2024-11-26T01:09:00Z,Nivel Pozo WAS,4.03,outlier
2024-11-26T01:10:00Z,Nivel Pozo WAS,4.049,outlier
2024-11-26T01:11:00Z,Nivel Pozo WAS,4.073,outlier
2024-11-26T01:12:00Z,Nivel Pozo WAS,4.038,outlier
2024-11-26T01:13:00Z,Nivel Pozo WAS,4.026,outlier
2024-11-26T01:14:00Z,Nivel Pozo WAS,4.048,outlier
2024-11-26T01:15:00Z,Nivel Pozo WAS,4.057,outlier
2024-11-26T01:16:00Z,Nivel Pozo WAS,4.028,outlier
2024-11-26T01:17:00Z,Nivel Pozo WAS,4.0545,outlier
2024-11-26T01:19:00Z,Nivel Pozo WAS,4.063,outlier
2024-11-26T01:20:00Z,Nivel Pozo WAS,4.065,outlier
2024-11-26T01:21:00Z,Nivel Pozo WAS,4.093,outlier
2024-11-26T01:22:00Z,Nivel Pozo WAS,4.059,outlier
2024-11-26T01:23:00Z,Nivel Pozo WAS,4.102,outlier
2024-11-26T01:24:00Z,Nivel Pozo WAS,4.0815,outlier
2024-11-26T01:26:00Z,Nivel Pozo WAS,4.096,outlier
2024-11-26T01:27:00Z,Nivel Pozo WAS,4.088,outlier
2024-11-26T01:28:00Z,Nivel Pozo WAS,4.094,outlier
2024-11-26T01:29:00Z,Nivel Pozo WAS,4.099,outlier
2024-11-26T01:30:00Z,Nivel Pozo WAS,4.094,outlier
2024-11-26T01:31:00Z,Nivel Pozo WAS,4.096,outlier
2024-11-26T01:32:00Z,Nivel Pozo WAS,4.102,outlier
2024-11-26T01:33:00Z,Nivel Pozo WAS,4.102,outlier
2024-11-26T01:34:00Z,Nivel Pozo WAS,4.081,outlier
2024-11-26T01:35:00Z,Nivel Pozo WAS,4.11,outlier
2024-11-26T01:36:00Z,Nivel Pozo WAS,4.087,outlier
2024-11-26T01:37:00Z,Nivel Pozo WAS,4.104,outlier
2024-11-26T01:38:00Z,Nivel Pozo WAS,4.127,outlier
2024-11-26T01:39:00Z,Nivel Pozo WAS,4.132,outlier
2024-11-26T01:40:00Z,Nivel Pozo WAS,4.13,outlier
2024-11-26T01:41:00Z,Nivel Pozo WAS,4.133,outlier
2024-11-26T01:42:00Z,Nivel Pozo WAS,4.094,outlier
2024-11-26T01:43:00Z,Nivel Pozo WAS,4.11,outlier
2024-11-26T01:44:00Z,Nivel Pozo WAS,4.122,outlier
2024-11-26T01:45:00Z,Nivel Pozo WAS,4.104,outlier
2024-11-26T01:46:00Z,Nivel Pozo WAS,4.149,outlier
2024-11-26T01:47:00Z,Nivel Pozo WAS,4.104,outlier
2024-11-26T01:48:00Z,Nivel Pozo WAS,4.11,outlier
2024-11-26T01:49:00Z,Nivel Pozo WAS,4.139,outlier
2024-11-26T01:50:00Z,Nivel Pozo WAS,4.122,outlier
2024-11-26T01:51:00Z,Nivel Pozo WAS,4.102,outlier
2024-11-26T01:52:00Z,Nivel Pozo WAS,4.141,outlier
2024-11-26T01:53:00Z,Nivel Pozo WAS,4.147,outlier
2024-11-26T01:54:00Z,Nivel Pozo WAS,4.104,outlier
2024-11-26T01:55:00Z,Nivel Pozo WAS,4.126,outlier
2024-11-26T01:56:00Z,Nivel Pozo WAS,4.135,outlier
2024-11-26T01:57:00Z,Nivel Pozo WAS,4.096,outlier
2024-11-26T01:58:00Z,Nivel Pozo WAS,4.079,outlier
2024-11-26T01:59:00Z,Nivel Pozo WAS,4.048,outlier
2024-11-26T02:00:00Z,Nivel Pozo WAS,4.014,outlier
2024-11-26T02:01:00Z,Nivel Pozo WAS,4.004,outlier
2024-11-26T02:02:00Z,Nivel Pozo WAS,3.907,outlier
