timestamp,Conductividad DAF,Flujo Parshall 01 entrada a Ecualizador 1,Flujo de envío a DAF,Nivel Clarificado DAF (Tk 80m3),Nivel Ecualizador 1 (Tk 30m3),Nivel Ecualizador 2 (Tk 250m3),Temperatura DAF,Turbidez salida DAF,pH Clarificado DAF (Tk 80m3),pH Ecualizador 2 (Tk 250m3),pH coagulación entrada DAF,pH entrada a Ecualizador 1,pH entrada a Ecualizador 2 (Tk 250m3),pH salida a Parshall 02,pH salida y control Ecualizador 1,planta1_activa
2025-06-17 17:51:00+00:00,0.0166377313435077,2.5677082538604736,10.03689193725586,67.53255462646484,76.16898345947266,82.22801208496094,,333.9120483398437,7.225838661193848,0.0,6.02625846862793,,4.780092716217041,6.817708015441895,6.708333492279053,1.0
2025-06-17 17:52:00+00:00,0.0383391194045543,2.4921875,9.787325859069824,67.20377349853516,75.39351654052734,82.50289916992188,,599.10302734375,7.146339416503906,0.0,5.994358062744141,,4.760344505310059,6.813657283782959,6.70434045791626,1.0
2025-06-17 17:53:00+00:00,0.0021701389923691,2.3411457538604736,10.112847328186035,66.70246887207031,74.2592544555664,82.54629516601562,,814.670166015625,7.117476940155029,0.0,5.962456703186035,,4.765407562255859,6.81163215637207,6.70434045791626,1.0
2025-06-17 17:54:00+00:00,0.0,2.3411457538604736,10.232205390930176,67.78971862792969,74.00463104248047,82.5665512084961,,1099.8262939453125,7.08506965637207,0.0,5.937138080596924,,4.759838104248047,6.809606552124023,6.696354389190674,1.0
2025-06-17 17:55:00+00:00,0.0296585652977228,2.441840171813965,10.15625,68.18033599853516,73.15972137451172,82.41897583007812,,1321.1805419921875,7.150897026062012,0.0,5.917389869689941,,4.788700580596924,6.81163215637207,6.692361354827881,1.0
2025-06-17 17:56:00+00:00,0.0,2.265625,9.939236640930176,67.68229675292969,72.09490966796875,82.55786895751953,,1540.0751953125,7.127604007720947,0.0,5.887514591217041,,4.798828125,6.813657283782959,6.688368320465088,1.0
2025-06-17 17:57:00+00:00,0.0115740746259689,2.2907986640930176,10.15625,66.87174987792969,71.4467544555664,82.57233428955078,,1782.1180419921875,7.143301963806152,0.0,5.876374244689941,,4.775535106658936,6.813657283782959,6.680382251739502,1.0
2025-06-17 17:58:00+00:00,0.0311053246259689,2.1901042461395264,9.9609375,65.7421875,70.46295928955078,82.78067016601562,,2014.901611328125,7.345341682434082,0.0,5.852575302124023,,4.793764591217041,6.815682888031006,6.674392223358154,1.0
2025-06-17 17:59:00+00:00,0.007957175374031,2.164930582046509,9.830729484558104,64.931640625,69.59490966796875,82.7228012084961,,2259.25927734375,7.175202369689941,0.0,5.8338398933410645,,4.762876033782959,6.817708015441895,6.672396183013916,1.0
2025-06-17 18:00:00+00:00,0.0057870373129844,2.1145832538604736,9.819878578186035,63.857421875,69.62963104248047,82.7633056640625,,2552.517333984375,7.251663684844971,0.0,5.864221572875977,,4.8033857345581055,6.819733619689941,6.662413120269775,1.0
