timestamp,Flujo Aire Reactor 1,Flujo Aire Reactor 3,OD Reactor 1,OD Reactor 2,test
2024-10-13T06:55:00-04:00,,,3.898,0.0,
2024-10-13T06:56:00-04:00,,,4.342,0.0,
2024-10-13T06:57:00-04:00,,,4.078,0.0,
2024-10-13T06:58:00-04:00,,,4.53,0.0,
2024-10-13T06:59:00-04:00,,,4.138,0.0,
2024-10-13T07:00:00-04:00,,,,0.0,
2024-10-13T07:01:00-04:00,,,4.174,0.0,
2024-10-13T07:02:00-04:00,,,4.55,0.0,
2024-10-13T07:03:00-04:00,,,4.242,0.0,
2024-10-13T07:04:00-04:00,,,4.594,0.0,
2024-10-13T07:05:00-04:00,,,4.316,0.0,
2024-10-13T07:06:00-04:00,,,4.748,0.0,
2024-10-13T07:07:00-04:00,,,4.302,0.0,
2024-10-13T07:08:00-04:00,,,4.67,0.0,
2024-10-13T07:09:00-04:00,,,4.33,0.0,
2024-10-13T07:10:00-04:00,,,4.832,0.0,
2024-10-13T07:11:00-04:00,,,4.446,0.0,
2024-10-13T07:12:00-04:00,,,4.658,0.0,
2024-10-13T07:13:00-04:00,,,4.444,0.0,
2024-10-13T07:14:00-04:00,,,4.844,0.0,
2024-10-13T07:15:00-04:00,,,4.6,0.0,
2024-10-13T07:16:00-04:00,,,4.782,0.0,
2024-10-13T07:17:00-04:00,,,4.516,0.0,
2024-10-13T07:18:00-04:00,,,4.946,0.0,
2024-10-13T07:19:00-04:00,,,4.608,0.0,
2024-10-13T07:20:00-04:00,,,5.004,0.0,
2024-10-13T07:21:00-04:00,,,4.772,0.0,
2024-10-13T07:22:00-04:00,,,4.924,0.0,
2024-10-13T07:23:00-04:00,,,4.62,0.0,
2024-10-13T07:24:00-04:00,,,4.934,0.0,
2024-10-13T07:25:00-04:00,,,4.608,0.0,
2024-10-13T07:26:00-04:00,,,5.054,0.0,
2024-10-13T07:27:00-04:00,,,4.64,0.0,
2024-10-13T07:28:00-04:00,,,4.89,0.0,
2024-10-13T07:29:00-04:00,,,4.686,0.0,
2024-10-13T07:30:00-04:00,,,4.976,0.0,
2024-10-13T07:31:00-04:00,,,4.824,0.0,
2024-10-13T07:32:00-04:00,,,5.136,0.0,
2024-10-13T07:33:00-04:00,,,4.994,0.0,
2024-10-13T07:34:00-04:00,,,5.218,0.0,
2024-10-13T07:35:00-04:00,,,4.822,0.0,
2024-10-13T07:36:00-04:00,,,5.192,0.0,
2024-10-13T07:37:00-04:00,,,4.904,0.0,
2024-10-13T07:38:00-04:00,,,5.178,0.0,
2024-10-13T07:39:00-04:00,,,4.96,0.0,
2024-10-13T07:40:00-04:00,,,5.236,0.0,
2024-10-13T07:41:00-04:00,,,4.91,0.0,
2024-10-13T07:42:00-04:00,,,5.184,0.0,
2024-10-13T07:43:00-04:00,,,4.852,0.0,
2024-10-13T07:44:00-04:00,,,5.168,0.0,
2024-10-13T07:45:00-04:00,,,5.02,0.0,
2024-10-13T07:46:00-04:00,,,5.282,0.0,
2024-10-13T07:47:00-04:00,,,4.868,0.0,
2024-10-13T07:48:00-04:00,,,5.188,0.0,
2024-10-13T07:49:00-04:00,,,4.884,0.0,
2024-10-13T07:50:00-04:00,,,5.168,0.0,
2024-10-13T07:51:00-04:00,,,4.868,0.0,
2024-10-13T07:52:00-04:00,,,5.216,0.0,
2024-10-13T07:53:00-04:00,,,4.99,0.0,
2024-10-13T07:54:00-04:00,,,5.334,0.0,
2024-10-13T07:55:00-04:00,,,4.94,0.0,
2024-10-13T07:56:00-04:00,,,5.216,0.0,
2024-10-13T07:57:00-04:00,,,4.984,0.0,
2024-10-13T07:58:00-04:00,,,5.258,0.0,
2024-10-13T07:59:00-04:00,,,4.978,0.0,
2024-10-13T08:00:00-04:00,,,5.252,0.0,
2024-10-13T08:01:00-04:00,,,5.046,0.0,
2024-10-13T08:02:00-04:00,,,5.394,0.0,
2024-10-13T08:03:00-04:00,,,5.058,0.0,
2024-10-13T08:04:00-04:00,,,5.29,,
2024-10-13T08:05:00-04:00,,,5.046,,
2024-10-13T08:06:00-04:00,,,5.354,,
2024-10-13T08:07:00-04:00,,,5.01,,
2024-10-13T08:08:00-04:00,,,5.392,,
2024-10-13T08:09:00-04:00,,,5.04,,
2024-10-13T08:10:00-04:00,,,5.186,,
2024-10-13T08:11:00-04:00,,,5.056,,
2024-10-13T08:12:00-04:00,,,5.406,,
2024-10-13T08:13:00-04:00,,,5.07,,
2024-10-13T08:14:00-04:00,,,5.386,,
2024-10-13T08:15:00-04:00,,,5.032,,
2024-10-13T08:16:00-04:00,,,5.572,,
2024-10-13T08:17:00-04:00,,,5.176,,
2024-10-13T08:18:00-04:00,,,5.446,,
2024-10-13T08:19:00-04:00,,,5.152,,
2024-10-13T08:20:00-04:00,,,5.404,,
2024-10-13T08:21:00-04:00,,,5.162,,
2024-10-13T08:22:00-04:00,,,5.494,,
2024-10-13T08:23:00-04:00,,,5.122,,
2024-10-13T08:24:00-04:00,,,5.494,,
2024-10-13T08:25:00-04:00,,,5.278,,
2024-10-13T08:26:00-04:00,,,5.64,,
2024-10-13T08:27:00-04:00,,,5.282,,
2024-10-13T08:28:00-04:00,,,5.626,,
2024-10-13T08:29:00-04:00,,,5.338,,
2024-10-13T08:30:00-04:00,,,5.672,,
2024-10-13T08:31:00-04:00,,,5.414,,
2024-10-13T08:32:00-04:00,,,5.636,,
2024-10-13T08:33:00-04:00,,,5.28,,
2024-10-13T08:34:00-04:00,,,5.65,,
2024-10-13T08:35:00-04:00,,,5.336,,
2024-10-13T08:36:00-04:00,,,5.63,,
2024-10-13T08:37:00-04:00,,,5.32,,
2024-10-13T08:38:00-04:00,,,5.674,,
2024-10-13T08:39:00-04:00,,,5.444,,
2024-10-13T08:40:00-04:00,,,5.812,,
2024-10-13T08:41:00-04:00,,,5.432,,
2024-10-13T08:42:00-04:00,,,5.718,,
2024-10-13T08:43:00-04:00,,,5.354,,
2024-10-13T08:44:00-04:00,,,5.742,,
2024-10-13T08:45:00-04:00,,,5.344,,
2024-10-13T08:46:00-04:00,,,5.808,,
2024-10-13T08:47:00-04:00,,,5.396,,
2024-10-13T08:48:00-04:00,,,5.838,,
2024-10-13T08:49:00-04:00,,,5.464,,
2024-10-13T08:50:00-04:00,,,5.814,,
2024-10-13T08:51:00-04:00,,,5.362,,
2024-10-13T08:52:00-04:00,,,5.76,,
2024-10-13T08:53:00-04:00,,,5.472,,
2024-10-13T08:54:00-04:00,,,5.784,,
2024-10-13T08:55:00-04:00,,,5.456,,
2024-10-13T08:56:00-04:00,,,5.812,,
2024-10-13T08:57:00-04:00,,,5.448,,
2024-10-13T08:58:00-04:00,,,5.824,,
2024-10-13T08:59:00-04:00,,,5.522,,
2024-10-13T09:00:00-04:00,,,5.836,,
2024-10-13T09:01:00-04:00,,,5.422,,
2024-10-13T09:02:00-04:00,,,5.475,,
2024-10-13T09:03:00-04:00,,,,,
2024-10-13T09:04:00-04:00,,,,,
2024-10-13T09:05:00-04:00,,,5.356,0.0,
2024-10-13T09:06:00-04:00,,,5.488,0.0,
2024-10-13T09:07:00-04:00,,,5.324,0.0,
2024-10-13T09:08:00-04:00,,,5.568,0.0,
2024-10-13T09:09:00-04:00,,,5.502,0.0,
2024-10-13T09:10:00-04:00,3060.0,3139.2,5.994,0.0,
2024-10-13T09:11:00-04:00,288.0,229.2,5.244,0.0,
2024-10-13T09:12:00-04:00,279.6,165.6,5.216,0.0,
2024-10-13T09:13:00-04:00,122.4,0.0,4.418,0.0,
2024-10-13T09:14:00-04:00,90.0,,5.064,0.0,
2024-10-13T09:15:00-04:00,99.6,,4.196,0.0,
2024-10-13T09:16:00-04:00,87.6,,4.244,0.0,
2024-10-13T09:17:00-04:00,90.0,,3.45,0.0,
2024-10-13T09:18:00-04:00,64.8,,3.722,0.0,
2024-10-13T09:19:00-04:00,114.0,0.0,2.99,0.0,
2024-10-13T09:20:00-04:00,79.2,0.0,3.24,0.0,
2024-10-13T09:21:00-04:00,79.2,0.0,2.51,0.0,
2024-10-13T09:22:00-04:00,81.6,,2.98,0.0,
2024-10-13T09:23:00-04:00,78.0,0.0,2.202,0.0,
2024-10-13T09:24:00-04:00,72.0,,3.03,0.0,
2024-10-13T09:25:00-04:00,36.0,,1.898,0.0,
2024-10-13T09:26:00-04:00,33.6,0.0,2.202,0.0,
2024-10-13T09:27:00-04:00,38.4,,1.408,0.0,
2024-10-13T09:28:00-04:00,38.4,,1.758,0.0,
2024-10-13T09:29:00-04:00,44.4,0.0,0.876,0.0,
2024-10-13T09:30:00-04:00,32.4,,1.334,0.0,
2024-10-13T09:31:00-04:00,34.8,45.0,0.572,0.0,
2024-10-13T09:32:00-04:00,30.0,,1.072,0.0,
2024-10-13T09:33:00-04:00,31.2,2.4,0.504,0.0,
2024-10-13T09:34:00-04:00,28.8,,1.49,0.0,
2024-10-13T09:35:00-04:00,28.8,4.8,0.622,0.0,
2024-10-13T09:36:00-04:00,34.8,1.2,1.136,0.0,
2024-10-13T09:37:00-04:00,32.4,0.0,0.498,0.0,
2024-10-13T09:38:00-04:00,36.0,64.8,1.168,0.0,
2024-10-13T09:39:00-04:00,39.6,0.0,0.464,0.0,
2024-10-13T09:40:00-04:00,27.6,39.6,1.134,0.0,
2024-10-13T09:41:00-04:00,28.2,4.8,0.554,0.0,
2024-10-13T09:42:00-04:00,,103.2,1.31,0.0,
2024-10-13T09:43:00-04:00,25.2,48.0,0.572,0.0,
2024-10-13T09:44:00-04:00,,0.0,1.142,0.0,
2024-10-13T09:45:00-04:00,31.2,0.0,0.484,0.0,
2024-10-13T09:46:00-04:00,24.6,27.6,1.184,0.0,
2024-10-13T09:47:00-04:00,,98.4,0.568,0.0,
2024-10-13T09:48:00-04:00,26.4,8.4,1.13,0.0,
2024-10-13T09:49:00-04:00,42.0,4.8,0.5,0.0,
2024-10-13T09:50:00-04:00,43.2,74.4,1.108,0.0,
2024-10-13T09:51:00-04:00,30.0,112.8,0.43,0.0,
2024-10-13T09:52:00-04:00,28.8,110.4,1.13,0.0,
2024-10-13T09:53:00-04:00,26.4,10.8,0.436,0.0,
2024-10-13T09:54:00-04:00,31.2,1.2,1.186,0.0,
2024-10-13T09:55:00-04:00,22.8,1.2,0.494,0.0,
2024-10-13T09:56:00-04:00,26.4,88.8,0.998,0.0,
2024-10-13T09:57:00-04:00,18.6,102.0,0.398,0.0,
2024-10-13T09:58:00-04:00,,49.2,1.122,0.0,
2024-10-13T09:59:00-04:00,16.2,0.0,0.44,0.0,
2024-10-13T10:00:00-04:00,,116.4,1.078,0.0,
2024-10-13T10:01:00-04:00,3562.8,3289.2,0.404,0.0,
2024-10-13T10:02:00-04:00,,,0.956,0.0,
2024-10-13T10:03:00-04:00,,,0.472,0.0,
2024-10-13T10:04:00-04:00,,,0.992,0.0,
2024-10-13T10:05:00-04:00,,,0.806,0.0,
2024-10-13T10:06:00-04:00,,,1.466,0.0,
2024-10-13T10:07:00-04:00,,,1.168,0.0,
2024-10-13T10:08:00-04:00,,,1.826,0.0,
2024-10-13T10:09:00-04:00,,,1.686,0.0,
2024-10-13T10:10:00-04:00,,,2.27,0.0,
2024-10-13T10:11:00-04:00,,,2.128,0.0,
2024-10-13T10:12:00-04:00,,,2.736,0.0,
2024-10-13T10:13:00-04:00,,,2.624,0.0,
2024-10-13T10:14:00-04:00,,,3.2,0.0,
2024-10-13T10:15:00-04:00,,,3.012,0.0,
2024-10-13T10:16:00-04:00,,,3.512,0.0,
2024-10-13T10:17:00-04:00,,,3.41,0.0,
2024-10-13T10:18:00-04:00,,,3.982,0.0,
2024-10-13T10:19:00-04:00,,,3.77,0.0,
2024-10-13T10:20:00-04:00,,,4.286,0.0,
2024-10-13T10:21:00-04:00,,,4.06,0.0,
2024-10-13T10:22:00-04:00,,,4.476,0.0,
2024-10-13T10:23:00-04:00,,,4.266,0.0,
2024-10-13T10:24:00-04:00,,,4.65,0.0,
2024-10-13T10:25:00-04:00,,,4.496,0.0,
2024-10-13T10:26:00-04:00,,,4.844,0.0,
2024-10-13T10:27:00-04:00,,,4.604,0.0,
2024-10-13T10:28:00-04:00,,,4.972,0.0,
2024-10-13T10:29:00-04:00,,,4.78,0.0,
2024-10-13T10:30:00-04:00,,,5.112,0.0,
2024-10-13T10:31:00-04:00,,,4.868,0.0,
2024-10-13T10:32:00-04:00,,,5.318,0.0,
2024-10-13T10:33:00-04:00,,,4.984,0.0,
2024-10-13T10:34:00-04:00,,,5.398,0.0,
2024-10-13T10:35:00-04:00,,,5.104,0.0,
2024-10-13T10:36:00-04:00,,,5.47,0.0,
2024-10-13T10:37:00-04:00,,,5.256,0.0,
2024-10-13T10:38:00-04:00,,,5.63,0.0,
2024-10-13T10:39:00-04:00,,,5.278,0.0,
2024-10-13T10:40:00-04:00,,,5.682,0.0,
2024-10-13T10:41:00-04:00,,,5.294,0.0,
2024-10-13T10:42:00-04:00,,,5.668,0.0,
2024-10-13T10:43:00-04:00,,,5.432,0.0,
2024-10-13T10:44:00-04:00,,,5.866,0.0,
2024-10-13T10:45:00-04:00,,,5.48,0.0,
2024-10-13T10:46:00-04:00,,,5.866,0.0,
2024-10-13T10:47:00-04:00,,,5.536,0.0,
2024-10-13T10:48:00-04:00,,,5.868,0.0,
2024-10-13T10:49:00-04:00,,,5.566,0.0,
2024-10-13T10:50:00-04:00,,,5.89,0.0,
2024-10-13T10:51:00-04:00,,,5.594,0.0,
2024-10-13T10:52:00-04:00,,,5.896,0.0,
2024-10-13T10:53:00-04:00,,,5.524,0.0,
2024-10-13T10:54:00-04:00,,,5.934,0.0,
2024-10-13T10:55:00-04:00,,,5.672,0.0,
2024-10-13T10:56:00-04:00,,,6.0,0.0,
2024-10-13T10:57:00-04:00,,,5.798,0.0,
2024-10-13T10:58:00-04:00,,,5.992,0.0,
2024-10-13T10:59:00-04:00,,,5.632,0.0,
2024-10-13T11:00:00-04:00,,,6.064,0.0,
2024-10-13T11:01:00-04:00,,,5.688,0.0,
2024-10-13T11:02:00-04:00,,,6.084,0.0,
2024-10-13T11:03:00-04:00,,,5.732,0.0,
2024-10-13T11:04:00-04:00,,,6.144,0.0,
2024-10-13T11:05:00-04:00,,,5.764,0.0,
2024-10-13T11:06:00-04:00,,,6.216,0.0,
2024-10-13T11:07:00-04:00,,,5.836,0.0,
2024-10-13T11:08:00-04:00,,,6.254,0.0,
2024-10-13T11:09:00-04:00,,,5.788,0.0,
2024-10-13T11:10:00-04:00,,,6.264,0.0,
2024-10-13T11:11:00-04:00,,,5.902,0.0,
2024-10-13T11:12:00-04:00,,,6.258,0.0,
2024-10-13T11:13:00-04:00,,,5.878,0.0,
2024-10-13T11:14:00-04:00,,,6.198,0.0,
2024-10-13T11:15:00-04:00,,,5.896,0.0,
2024-10-13T11:16:00-04:00,,,6.25,0.0,
2024-10-13T11:17:00-04:00,,,5.886,0.0,
2024-10-13T11:18:00-04:00,,,6.27,0.0,
2024-10-13T11:19:00-04:00,,,5.962,0.0,
2024-10-13T11:20:00-04:00,,,6.334,0.0,
2024-10-13T11:21:00-04:00,,,5.94,0.0,
2024-10-13T11:22:00-04:00,,,6.36,0.0,
2024-10-13T11:23:00-04:00,,,5.904,0.0,
2024-10-13T11:24:00-04:00,,,6.376,0.0,
2024-10-13T11:25:00-04:00,,,5.984,,
2024-10-13T11:26:00-04:00,,,6.33,0.0,
2024-10-13T11:27:00-04:00,,,5.852,0.0,
2024-10-13T11:28:00-04:00,,,6.264,0.0,
2024-10-13T11:29:00-04:00,,,5.884,0.0,
2024-10-13T11:30:00-04:00,,,6.334,0.0,
2024-10-13T11:31:00-04:00,,,6.058,0.0,
2024-10-13T11:32:00-04:00,,,6.312,0.0,
2024-10-13T11:33:00-04:00,,,5.982,0.0,
2024-10-13T11:34:00-04:00,,,6.402,0.0,
2024-10-13T11:35:00-04:00,,,5.926,0.0,
2024-10-13T11:36:00-04:00,,,6.33,0.0,
2024-10-13T11:37:00-04:00,,,5.97,0.0,
2024-10-13T11:38:00-04:00,,,6.302,0.0,
2024-10-13T11:39:00-04:00,,,5.88,0.0,
2024-10-13T11:40:00-04:00,,,6.36,0.0,
2024-10-13T11:41:00-04:00,,,5.852,0.0,
2024-10-13T11:42:00-04:00,,,6.226,0.0,
2024-10-13T11:43:00-04:00,,,6.008,0.0,
2024-10-13T11:44:00-04:00,,,6.262,0.0,
2024-10-13T11:45:00-04:00,,,5.822,0.0,
2024-10-13T11:46:00-04:00,,,6.302,0.0,
2024-10-13T11:47:00-04:00,,,5.916,0.0,
2024-10-13T11:48:00-04:00,,,6.272,0.0,
2024-10-13T11:49:00-04:00,,,5.93,0.0,
2024-10-13T11:50:00-04:00,,,6.31,0.0,
2024-10-13T11:51:00-04:00,,,5.884,0.0,
2024-10-13T11:52:00-04:00,,,6.244,0.0,
2024-10-13T11:53:00-04:00,,,5.9,0.0,
2024-10-13T11:54:00-04:00,,,6.718,0.0,
2024-10-13T11:55:00-04:00,,,6.164,0.0,
2024-10-13T11:56:00-04:00,3904.8,4389.6,6.368,0.0,
2024-10-13T11:57:00-04:00,280.8,192.0,5.7,0.0,
2024-10-13T11:58:00-04:00,289.2,234.0,5.918,0.0,
2024-10-13T11:59:00-04:00,96.0,20.4,5.114,0.0,
2024-10-13T12:00:00-04:00,134.4,,5.292,0.0,
2024-10-13T12:01:00-04:00,,0.0,4.548,0.0,
2024-10-13T12:02:00-04:00,159.6,,4.908,0.0,
2024-10-13T12:03:00-04:00,105.6,0.0,4.13,0.0,
2024-10-13T12:04:00-04:00,106.8,,4.57,0.0,
2024-10-13T12:05:00-04:00,54.0,,3.728,0.0,
2024-10-13T12:06:00-04:00,33.6,0.0,4.03,0.0,
2024-10-13T12:07:00-04:00,28.8,1.2,3.308,0.0,
2024-10-13T12:08:00-04:00,38.4,0.0,3.784,0.0,
2024-10-13T12:09:00-04:00,38.4,,3.09,0.0,
2024-10-13T12:10:00-04:00,40.8,,3.444,0.0,
2024-10-13T12:11:00-04:00,27.6,4.2,2.806,0.0,
2024-10-13T12:12:00-04:00,51.6,,3.212,0.0,
2024-10-13T12:13:00-04:00,54.0,0.0,2.336,0.0,
2024-10-13T12:14:00-04:00,25.2,,2.742,0.0,
2024-10-13T12:15:00-04:00,9.6,,1.876,0.0,
2024-10-13T12:16:00-04:00,,3.0,2.486,0.0,
2024-10-13T12:17:00-04:00,8.4,,1.664,0.0,
2024-10-13T12:18:00-04:00,,1.2,2.016,0.0,
2024-10-13T12:19:00-04:00,8.4,0.0,1.192,0.0,
2024-10-13T12:20:00-04:00,,1.2,1.494,0.0,
2024-10-13T12:21:00-04:00,,,0.674,0.0,
2024-10-13T12:22:00-04:00,,,1.614,0.0,
2024-10-13T12:23:00-04:00,10.8,,0.72,0.0,
2024-10-13T12:24:00-04:00,13.2,7.2,1.574,0.0,
2024-10-13T12:25:00-04:00,,0.0,,0.0,
2024-10-13T12:26:00-04:00,15.6,,1.55,0.0,
2024-10-13T12:27:00-04:00,17.4,3.0,0.848,0.0,
2024-10-13T12:28:00-04:00,,,1.68,0.0,
2024-10-13T12:29:00-04:00,18.0,,0.774,0.0,
2024-10-13T12:30:00-04:00,18.0,,1.364,0.0,
2024-10-13T12:31:00-04:00,18.0,0.6,0.676,0.0,
2024-10-13T12:32:00-04:00,20.4,,1.128,0.0,
2024-10-13T12:33:00-04:00,21.6,,0.44,0.0,
2024-10-13T12:34:00-04:00,21.6,0.0,1.186,0.0,
2024-10-13T12:35:00-04:00,,,0.608,0.0,
2024-10-13T12:36:00-04:00,20.4,,0.942,0.0,
2024-10-13T12:37:00-04:00,18.0,0.6,0.392,0.0,
2024-10-13T12:38:00-04:00,20.4,0.0,1.3,0.0,
2024-10-13T12:39:00-04:00,25.2,0.0,0.52,0.0,
2024-10-13T12:40:00-04:00,22.8,,1.068,0.0,
2024-10-13T12:41:00-04:00,24.0,0.0,0.446,0.0,
2024-10-13T12:42:00-04:00,24.0,,1.134,0.0,
2024-10-13T12:43:00-04:00,25.2,0.0,0.454,0.0,
2024-10-13T12:44:00-04:00,,0.0,1.066,0.0,
2024-10-13T12:45:00-04:00,21.6,,0.438,0.0,
2024-10-13T12:46:00-04:00,21.0,3.6,1.256,0.0,
2024-10-13T12:47:00-04:00,,0.0,0.52,0.0,
2024-10-13T12:48:00-04:00,28.8,,1.178,0.0,
2024-10-13T12:49:00-04:00,22.8,4.8,0.55,0.0,
2024-10-13T12:50:00-04:00,23.4,0.0,1.06,0.0,
2024-10-13T12:51:00-04:00,,,0.412,0.0,
2024-10-13T12:52:00-04:00,134.4,15.6,1.492,0.0,
2024-10-13T12:53:00-04:00,6750.0,7812.0,0.54,0.0,
2024-10-13T12:54:00-04:00,,,1.016,0.0,
2024-10-13T12:55:00-04:00,,,0.58,0.0,
2024-10-13T12:56:00-04:00,,,1.352,0.0,
2024-10-13T12:57:00-04:00,,,1.018,0.0,
2024-10-13T12:58:00-04:00,,,1.46,0.0,
2024-10-13T12:59:00-04:00,,,1.226,0.0,
2024-10-13T13:00:00-04:00,,,1.858,0.0,
2024-10-13T13:01:00-04:00,,,1.458,0.0,
2024-10-13T13:02:00-04:00,,,2.052,0.0,
2024-10-13T13:03:00-04:00,,,1.778,0.0,
2024-10-13T13:04:00-04:00,,,2.51,0.0,
2024-10-13T13:05:00-04:00,,,2.094,0.0,
2024-10-13T13:06:00-04:00,,,2.7,0.0,
2024-10-13T13:07:00-04:00,,,2.328,0.0,
2024-10-13T13:08:00-04:00,,,2.878,0.0,
2024-10-13T13:09:00-04:00,,,2.594,0.0,
2024-10-13T13:10:00-04:00,,,3.194,0.0,
2024-10-13T13:11:00-04:00,,,2.846,0.0,
2024-10-13T13:12:00-04:00,,,3.462,0.0,
2024-10-13T13:13:00-04:00,,,3.186,0.0,
2024-10-13T13:14:00-04:00,,,3.75,0.0,
2024-10-13T13:15:00-04:00,,,3.414,0.0,
2024-10-13T13:16:00-04:00,,,4.142,0.0,
2024-10-13T13:17:00-04:00,,,3.678,0.0,
2024-10-13T13:18:00-04:00,,,4.08,0.0,
2024-10-13T13:19:00-04:00,,,3.86,0.0,
2024-10-13T13:20:00-04:00,,,4.26,0.0,
2024-10-13T13:21:00-04:00,,,3.934,0.0,
2024-10-13T13:22:00-04:00,,,4.32,0.0,
2024-10-13T13:23:00-04:00,,,4.278,0.0,
2024-10-13T13:24:00-04:00,,,4.412,0.0,
2024-10-13T13:25:00-04:00,,,4.08,0.0,
2024-10-13T13:26:00-04:00,,,4.562,0.0,
2024-10-13T13:27:00-04:00,,,4.116,0.0,
2024-10-13T13:28:00-04:00,,,4.542,0.0,
2024-10-13T13:29:00-04:00,,,4.228,0.0,
2024-10-13T13:30:00-04:00,,,4.81,0.0,
2024-10-13T13:31:00-04:00,,,4.598,0.0,
2024-10-13T13:32:00-04:00,,,4.784,0.0,
2024-10-13T13:33:00-04:00,,,4.302,0.0,
2024-10-13T13:34:00-04:00,,,4.734,0.0,
2024-10-13T13:35:00-04:00,,,4.344,0.0,
2024-10-13T13:36:00-04:00,,,4.784,0.0,
2024-10-13T13:37:00-04:00,,,4.434,0.0,
2024-10-13T13:38:00-04:00,,,4.894,0.0,
2024-10-13T13:39:00-04:00,,,4.5,0.0,
2024-10-13T13:40:00-04:00,,,4.856,0.0,
2024-10-13T13:41:00-04:00,,,4.434,0.0,
2024-10-13T13:42:00-04:00,,,4.886,0.0,
2024-10-13T13:43:00-04:00,,,4.506,0.0,
2024-10-13T13:44:00-04:00,,,4.876,0.0,
2024-10-13T13:45:00-04:00,,,4.432,0.0,
2024-10-13T13:46:00-04:00,,,4.73,0.0,
2024-10-13T13:47:00-04:00,,,4.4,0.0,
2024-10-13T13:48:00-04:00,,,5.018,0.0,
2024-10-13T13:49:00-04:00,,,4.486,0.0,
2024-10-13T13:50:00-04:00,,,4.68,0.0,
2024-10-13T13:51:00-04:00,,,4.478,0.0,
2024-10-13T13:52:00-04:00,,,4.694,0.0,
2024-10-13T13:53:00-04:00,,,4.292,0.0,
2024-10-13T13:54:00-04:00,,,4.738,0.0,
2024-10-13T13:55:00-04:00,,,4.362,0.0,
2024-10-13T13:56:00-04:00,,,4.79,0.0,
2024-10-13T13:57:00-04:00,,,4.324,0.0,
2024-10-13T13:58:00-04:00,,,4.804,0.0,
2024-10-13T13:59:00-04:00,,,4.41,0.0,
2024-10-13T14:00:00-04:00,,,4.772,0.0,
2024-10-13T14:01:00-04:00,,,4.582,0.0,
2024-10-13T14:02:00-04:00,,,4.702,0.0,
2024-10-13T14:03:00-04:00,,,4.214,0.0,
2024-10-13T14:04:00-04:00,,,4.636,0.0,
2024-10-13T14:05:00-04:00,,,4.228,0.0,
2024-10-13T14:06:00-04:00,,,4.688,0.0,
2024-10-13T14:07:00-04:00,,,4.152,0.0,
2024-10-13T14:08:00-04:00,,,4.208,0.0,
2024-10-13T14:09:00-04:00,,,4.126,0.0,
2024-10-13T14:10:00-04:00,,,4.586,0.0,
2024-10-13T14:11:00-04:00,,,4.128,0.0,
2024-10-13T14:12:00-04:00,,,4.456,0.0,
2024-10-13T14:13:00-04:00,,,4.15,0.0,
2024-10-13T14:14:00-04:00,,,4.45,0.0,
2024-10-13T14:15:00-04:00,,,4.186,0.0,
2024-10-13T14:16:00-04:00,,,4.554,0.0,
2024-10-13T14:17:00-04:00,,,4.452,0.0,
2024-10-13T14:18:00-04:00,,,4.688,0.0,
2024-10-13T14:19:00-04:00,,,4.178,0.0,
2024-10-13T14:20:00-04:00,,,4.308,0.0,
2024-10-13T14:21:00-04:00,,,3.886,0.0,
2024-10-13T14:22:00-04:00,,,4.372,0.0,
2024-10-13T14:23:00-04:00,,,3.912,0.0,
2024-10-13T14:24:00-04:00,,,4.31,0.0,
2024-10-13T14:25:00-04:00,,,3.93,0.0,
2024-10-13T14:26:00-04:00,,,4.4,0.0,
2024-10-13T14:27:00-04:00,,,3.968,0.0,
2024-10-13T14:28:00-04:00,,,4.376,0.0,
2024-10-13T14:29:00-04:00,,,3.944,0.0,
2024-10-13T14:30:00-04:00,,,4.322,0.0,
2024-10-13T14:31:00-04:00,,,3.894,0.0,
2024-10-13T14:32:00-04:00,,,4.286,0.0,
2024-10-13T14:33:00-04:00,,,3.968,0.0,
2024-10-13T14:34:00-04:00,,,4.162,0.0,
2024-10-13T14:35:00-04:00,,,3.866,0.0,
2024-10-13T14:36:00-04:00,,,4.08,0.0,
2024-10-13T14:37:00-04:00,,,3.676,0.0,
2024-10-13T14:38:00-04:00,,,4.062,0.0,
2024-10-13T14:39:00-04:00,,,3.678,0.0,
2024-10-13T14:40:00-04:00,,,4.09,0.0,
2024-10-13T14:41:00-04:00,,,3.68,0.0,
2024-10-13T14:42:00-04:00,,,3.872,0.0,
2024-10-13T14:43:00-04:00,,,3.462,0.0,
2024-10-13T14:44:00-04:00,,,3.93,0.0,
2024-10-13T14:45:00-04:00,,,3.496,0.0,
2024-10-13T14:46:00-04:00,,,3.972,0.0,
2024-10-13T14:47:00-04:00,,,3.646,0.0,
2024-10-13T14:48:00-04:00,,,3.972,0.0,
2024-10-13T14:49:00-04:00,,,3.536,0.0,
2024-10-13T14:50:00-04:00,,,4.004,0.0,
2024-10-13T14:51:00-04:00,,,3.46,0.0,
2024-10-13T14:52:00-04:00,,,3.794,0.0,
2024-10-13T14:53:00-04:00,,,3.424,0.0,
2024-10-13T14:54:00-04:00,,,3.87,0.0,
2024-10-13T14:55:00-04:00,,,3.388,0.0,
2024-10-13T14:56:00-04:00,,,3.738,0.0,
2024-10-13T14:57:00-04:00,,,3.272,0.0,
2024-10-13T14:58:00-04:00,,,3.736,0.0,
2024-10-13T14:59:00-04:00,,,3.312,0.0,
2024-10-13T15:00:00-04:00,,,3.65,0.0,
2024-10-13T15:01:00-04:00,,,3.238,0.0,
