date_time,variable,value,detection_method
2025-07-24 14:26:00,pH coagulación entrada DAF,0.4800347238779068,zscore_3.5
2025-07-24 14:27:00,pH coagulación entrada DAF,0.478515625,zscore_3.5
2025-07-24 14:28:00,pH coagulación entrada DAF,0.4805410802364349,zscore_3.5
2025-07-24 14:29:00,pH coagulación entrada DAF,0.4828197211027145,zscore_3.5
2025-07-24 14:30:00,pH coagulación entrada DAF,0.483832448720932,zscore_3.5
2025-07-24 14:31:00,pH coagulación entrada DAF,0.4858579188585281,zscore_3.5
2025-07-24 14:32:00,pH coagulación entrada DAF,0.4876302182674408,zscore_3.5
2025-07-24 14:33:00,pH coagulación entrada DAF,0.4937065988779068,zscore_3.5
2025-07-24 14:34:00,pH coagulación entrada DAF,0.4876302182674408,zscore_3.5
2025-07-24 14:35:00,pH coagulación entrada DAF,0.4921875,zscore_3.5
2025-07-24 14:36:00,pH coagulación entrada DAF,0.4919343143701553,zscore_3.5
2025-07-24 14:37:00,pH coagulación entrada DAF,0.4919343143701553,zscore_3.5
2025-07-24 14:38:00,pH coagulación entrada DAF,0.4980107098817825,zscore_3.5
2025-07-24 14:39:00,pH coagulación entrada DAF,0.4982638955116272,zscore_3.5
2025-07-24 14:40:00,pH coagulación entrada DAF,0.5005425661802292,zscore_3.5
2025-07-24 14:41:00,pH coagulación entrada DAF,0.5025680065155029,zscore_3.5
2025-07-24 14:42:00,pH coagulación entrada DAF,0.5033275485038757,zscore_3.5
2025-07-24 14:43:00,pH coagulación entrada DAF,0.4982638955116272,zscore_3.5
2025-07-24 14:44:00,pH coagulación entrada DAF,0.5033275485038757,zscore_3.5
2025-07-24 14:45:00,pH coagulación entrada DAF,0.5088975429534912,zscore_3.5
2025-07-24 14:46:00,pH coagulación entrada DAF,0.5078848302364349,zscore_3.5
2025-07-24 14:47:00,pH coagulación entrada DAF,0.5056061744689941,zscore_3.5
2025-07-24 14:48:00,pH coagulación entrada DAF,0.5099102854728699,zscore_3.5
2025-07-24 14:49:00,pH coagulación entrada DAF,0.5106698274612427,zscore_3.5
2025-07-24 14:50:00,pH coagulación entrada DAF,0.5187716782093048,zscore_3.5
2025-07-24 14:51:00,pH coagulación entrada DAF,0.5164930820465088,zscore_3.5
2025-07-24 14:52:00,pH coagulación entrada DAF,0.5175057947635651,zscore_3.5
2025-07-24 14:53:00,pH coagulación entrada DAF,0.51953125,zscore_3.5
2025-07-24 14:54:00,pH coagulación entrada DAF,0.5197844207286835,zscore_3.5
2025-07-24 14:55:00,pH coagulación entrada DAF,0.5223162472248077,zscore_3.5
2025-07-24 14:56:00,pH coagulación entrada DAF,0.5271267294883728,zscore_3.5
2025-07-24 14:57:00,pH coagulación entrada DAF,0.524848073720932,zscore_3.5
2025-07-24 14:58:00,pH coagulación entrada DAF,0.5268735885620117,zscore_3.5
2025-07-24 14:59:00,pH coagulación entrada DAF,0.5261139869689941,zscore_3.5
2025-07-24 15:00:00,pH coagulación entrada DAF,0.5294053852558136,zscore_3.5
2025-07-24 15:01:00,pH coagulación entrada DAF,0.5263671875,zscore_3.5
2025-07-24 15:02:00,pH coagulación entrada DAF,0.5359881520271301,zscore_3.5
2025-07-24 15:03:00,pH coagulación entrada DAF,0.5321904122829437,zscore_3.5
2025-07-24 15:04:00,pH coagulación entrada DAF,0.5349754095077515,zscore_3.5
2025-07-24 15:05:00,pH coagulación entrada DAF,0.5359881520271301,zscore_3.5
2025-07-24 15:06:00,pH coagulación entrada DAF,0.5347222089767456,zscore_3.5
2025-07-24 15:07:00,pH coagulación entrada DAF,0.5352286100387573,zscore_3.5
2025-07-24 15:08:00,pH coagulación entrada DAF,0.5428240895271301,zscore_3.5
2025-07-24 15:09:00,pH coagulación entrada DAF,0.5392794609069824,zscore_3.5
2025-07-24 15:10:00,pH coagulación entrada DAF,0.5418113470077515,zscore_3.5
2025-07-24 15:11:00,pH coagulación entrada DAF,0.5402922630310059,zscore_3.5
2025-07-24 15:12:00,pH coagulación entrada DAF,0.5433304309844971,zscore_3.5
2025-07-24 15:13:00,pH coagulación entrada DAF,0.5433304309844971,zscore_3.5
2025-07-24 15:14:00,pH coagulación entrada DAF,0.5458622574806213,zscore_3.5
2025-07-24 15:16:00,pH coagulación entrada DAF,0.5453559160232544,zscore_3.5
2025-07-24 15:17:00,pH coagulación entrada DAF,0.5494068264961243,zscore_3.5
2025-07-24 15:18:00,pH coagulación entrada DAF,0.5509259104728699,zscore_3.5
2025-07-24 15:19:00,pH coagulación entrada DAF,0.5534577369689941,zscore_3.5
2025-07-24 15:22:00,pH coagulación entrada DAF,0.5549768805503845,zscore_3.5
2025-07-24 15:23:00,pH coagulación entrada DAF,0.5534577369689941,zscore_3.5
2025-07-24 15:24:00,pH coagulación entrada DAF,0.5544704794883728,zscore_3.5
2025-07-24 15:26:00,pH coagulación entrada DAF,0.5582682192325592,zscore_3.5
2025-07-24 15:30:00,pH coagulación entrada DAF,0.5633318722248077,zscore_3.5
2025-07-24 15:32:00,pH coagulación entrada DAF,0.5625723302364349,zscore_3.5
2025-07-24 15:34:00,pH coagulación entrada DAF,0.5658637285232544,zscore_3.5
2025-07-24 15:38:00,pH coagulación entrada DAF,0.5721932649612427,zscore_3.5
2025-07-24 15:40:00,pH coagulación entrada DAF,0.5737123787403107,zscore_3.5
2025-07-24 15:41:00,pH coagulación entrada DAF,0.5772569179534912,zscore_3.5
2025-07-24 15:42:00,pH coagulación entrada DAF,0.5762442350387573,zscore_3.5
2025-07-24 15:43:00,pH coagulación entrada DAF,0.5795356035232544,zscore_3.5
2025-07-24 15:44:00,pH coagulación entrada DAF,0.5762442350387573,zscore_3.5
2025-07-24 15:45:00,pH coagulación entrada DAF,0.5759910345077515,zscore_3.5
2025-07-24 15:46:00,pH coagulación entrada DAF,0.5795355439186096,zscore_3.5
2025-07-24 15:47:00,pH coagulación entrada DAF,0.5848524272441864,zscore_3.5
2025-07-24 15:48:00,pH coagulación entrada DAF,0.5813078880310059,zscore_3.5
2025-07-24 15:49:00,pH coagulación entrada DAF,0.5828270018100739,zscore_3.5
2025-07-24 15:50:00,pH coagulación entrada DAF,0.5828270018100739,zscore_3.5
2025-07-24 15:51:00,pH coagulación entrada DAF,0.5861183404922485,zscore_3.5
2025-07-24 15:52:00,pH coagulación entrada DAF,0.5851056277751923,zscore_3.5
2025-07-24 15:53:00,pH coagulación entrada DAF,0.5863715410232544,zscore_3.5
2025-07-24 15:54:00,pH coagulación entrada DAF,0.587890625,zscore_3.5
2025-07-24 15:55:00,pH coagulación entrada DAF,0.5866247117519379,zscore_3.5
2025-07-24 15:56:00,pH coagulación entrada DAF,0.5904224514961243,zscore_3.5
2025-07-24 15:57:00,pH coagulación entrada DAF,0.5904224514961243,zscore_3.5
2025-07-24 15:58:00,pH coagulación entrada DAF,0.5924479365348816,zscore_3.5
2025-07-24 15:59:00,pH coagulación entrada DAF,0.5977647602558136,zscore_3.5
2025-07-24 16:00:00,pH coagulación entrada DAF,0.5964988768100739,zscore_3.5
2025-07-24 16:01:00,pH coagulación entrada DAF,0.5942201912403107,zscore_3.5
2025-07-24 16:02:00,pH coagulación entrada DAF,0.5967520475387573,zscore_3.5
2025-07-24 16:03:00,pH coagulación entrada DAF,0.596245676279068,zscore_3.5
2025-07-24 16:04:00,pH coagulación entrada DAF,0.5899161100387573,zscore_3.5
2025-07-24 16:05:00,pH coagulación entrada DAF,0.6002965867519379,zscore_3.5
2025-07-24 16:06:00,pH coagulación entrada DAF,0.603081613779068,zscore_3.5
2025-07-24 16:07:00,pH coagulación entrada DAF,0.6018156707286835,zscore_3.5
2025-07-24 16:08:00,pH coagulación entrada DAF,0.6020688712596893,zscore_3.5
2025-07-24 16:09:00,pH coagulación entrada DAF,0.603081613779068,zscore_3.5
2025-07-24 16:10:00,pH coagulación entrada DAF,0.6061197817325592,zscore_3.5
2025-07-24 16:11:00,pH coagulación entrada DAF,0.6063729524612427,zscore_3.5
2025-07-24 16:12:00,pH coagulación entrada DAF,0.6073856949806213,zscore_3.5
2025-07-24 16:13:00,pH coagulación entrada DAF,0.6238425970077515,zscore_3.5
2025-07-24 16:14:00,pH coagulación entrada DAF,0.6091580390930176,zscore_3.5
2025-07-24 16:15:00,pH coagulación entrada DAF,0.6111834645271301,zscore_3.5
2025-07-24 16:16:00,pH coagulación entrada DAF,0.6083984375,zscore_3.5
2025-07-24 16:17:00,pH coagulación entrada DAF,0.6114366352558136,zscore_3.5
2025-07-24 16:18:00,pH coagulación entrada DAF,0.6101707220077515,zscore_3.5
2025-07-24 16:19:00,pH coagulación entrada DAF,0.6154875457286835,zscore_3.5
2025-07-24 16:20:00,pH coagulación entrada DAF,0.613715261220932,zscore_3.5
2025-07-24 16:21:00,pH coagulación entrada DAF,0.6172598302364349,zscore_3.5
2025-07-24 16:22:00,pH coagulación entrada DAF,0.6142216324806213,zscore_3.5
2025-07-24 16:23:00,pH coagulación entrada DAF,0.6202980279922485,zscore_3.5
2025-07-24 16:24:00,pH coagulación entrada DAF,0.6165002882480621,zscore_3.5
2025-07-24 16:25:00,pH coagulación entrada DAF,0.6190321445465088,zscore_3.5
2025-07-24 16:26:00,pH coagulación entrada DAF,0.6162470877170563,zscore_3.5
2025-07-24 16:27:00,pH coagulación entrada DAF,0.6218171119689941,zscore_3.5
2025-07-24 16:28:00,pH coagulación entrada DAF,0.620551198720932,zscore_3.5
2025-07-24 16:29:00,pH coagulación entrada DAF,0.6167534589767456,zscore_3.5
2025-07-24 16:30:00,pH coagulación entrada DAF,0.6213107109069824,zscore_3.5
2025-07-24 16:31:00,pH coagulación entrada DAF,0.6233362555503845,zscore_3.5
2025-07-24 16:32:00,pH coagulación entrada DAF,0.6258680522441864,zscore_3.5
2025-07-24 16:33:00,pH coagulación entrada DAF,0.62890625,zscore_3.5
2025-07-24 16:34:00,pH coagulación entrada DAF,0.6268807947635651,zscore_3.5
2025-07-24 16:35:00,pH coagulación entrada DAF,0.625108540058136,zscore_3.5
2025-07-24 16:36:00,pH coagulación entrada DAF,0.6273871660232544,zscore_3.5
2025-07-24 16:37:00,pH coagulación entrada DAF,0.6278935074806213,zscore_3.5
2025-07-24 16:38:00,pH coagulación entrada DAF,0.6291594207286835,zscore_3.5
2025-07-24 16:39:00,pH coagulación entrada DAF,0.6304253339767456,zscore_3.5
2025-07-24 16:40:00,pH coagulación entrada DAF,0.6286530494689941,zscore_3.5
2025-07-24 16:41:00,pH coagulación entrada DAF,0.6344762742519379,zscore_3.5
2025-07-24 16:42:00,pH coagulación entrada DAF,0.6349826157093048,zscore_3.5
2025-07-24 16:43:00,pH coagulación entrada DAF,0.6319444477558136,zscore_3.5
2025-07-24 16:44:00,pH coagulación entrada DAF,0.6370081305503845,zscore_3.5
2025-07-24 16:45:00,pH coagulación entrada DAF,0.6329571604728699,zscore_3.5
2025-07-24 16:46:00,pH coagulación entrada DAF,0.6344762742519379,zscore_3.5
2025-07-24 16:47:00,pH coagulación entrada DAF,0.6347294449806213,zscore_3.5
2025-07-24 16:48:00,pH coagulación entrada DAF,0.6329571604728699,zscore_3.5
2025-07-24 16:49:00,pH coagulación entrada DAF,0.6359953880310059,zscore_3.5
2025-07-24 16:50:00,pH coagulación entrada DAF,0.6380208134651184,zscore_3.5
2025-07-24 16:51:00,pH coagulación entrada DAF,0.6370081305503845,zscore_3.5
2025-07-24 16:52:00,pH coagulación entrada DAF,0.6390335857868195,zscore_3.5
2025-07-24 16:53:00,pH coagulación entrada DAF,0.6377676725387573,zscore_3.5
2025-07-24 16:54:00,pH coagulación entrada DAF,0.6344762444496155,zscore_3.5
2025-07-24 16:55:00,pH coagulación entrada DAF,0.6375144720077515,zscore_3.5
2025-07-24 16:56:00,pH coagulación entrada DAF,0.6380208730697632,zscore_3.5
2025-07-24 16:57:00,pH coagulación entrada DAF,0.6385272145271301,zscore_3.5
2025-07-24 16:58:00,pH coagulación entrada DAF,0.6362485289573669,zscore_3.5
2025-07-24 16:59:00,pH coagulación entrada DAF,0.6387803852558136,zscore_3.5
2025-07-24 17:00:00,pH coagulación entrada DAF,0.6385272145271301,zscore_3.5
2025-07-24 17:01:00,pH coagulación entrada DAF,0.6395399570465088,zscore_3.5
2025-07-24 17:02:00,pH coagulación entrada DAF,0.6405526399612427,zscore_3.5
2025-07-24 17:03:00,pH coagulación entrada DAF,0.6377676725387573,zscore_3.5
2025-07-24 17:04:00,pH coagulación entrada DAF,0.6387803852558136,zscore_3.5
2025-07-24 17:05:00,pH coagulación entrada DAF,0.6367549300193787,zscore_3.5
2025-07-24 17:06:00,pH coagulación entrada DAF,0.6337167322635651,zscore_3.5
2025-07-24 17:07:00,pH coagulación entrada DAF,0.6377676725387573,zscore_3.5
2025-07-24 17:08:00,pH coagulación entrada DAF,0.6395399570465088,zscore_3.5
2025-07-24 17:09:00,pH coagulación entrada DAF,0.6357421875,zscore_3.5
2025-07-24 17:10:00,pH coagulación entrada DAF,0.6377676725387573,zscore_3.5
2025-07-24 17:11:00,pH coagulación entrada DAF,0.6387803852558136,zscore_3.5
2025-07-24 17:12:00,pH coagulación entrada DAF,0.6352358162403107,zscore_3.5
2025-07-24 17:13:00,pH coagulación entrada DAF,0.6347294747829437,zscore_3.5
2025-07-24 17:14:00,pH coagulación entrada DAF,0.6359953880310059,zscore_3.5
2025-07-24 17:15:00,pH coagulación entrada DAF,0.6365017592906952,zscore_3.5
2025-07-24 17:16:00,pH coagulación entrada DAF,0.6359953880310059,zscore_3.5
2025-07-24 17:17:00,pH coagulación entrada DAF,0.6365017890930176,zscore_3.5
2025-07-24 17:18:00,pH coagulación entrada DAF,0.6377676725387573,zscore_3.5
2025-07-24 17:19:00,pH coagulación entrada DAF,0.6334635615348816,zscore_3.5
2025-07-24 17:20:00,pH coagulación entrada DAF,0.6334635317325592,zscore_3.5
2025-07-24 17:21:00,pH coagulación entrada DAF,0.6380208730697632,zscore_3.5
2025-07-24 17:22:00,pH coagulación entrada DAF,0.6395399570465088,zscore_3.5
2025-07-24 17:23:00,pH coagulación entrada DAF,0.6375145018100739,zscore_3.5
2025-07-24 17:24:00,pH coagulación entrada DAF,0.636754959821701,zscore_3.5
2025-07-24 17:25:00,pH coagulación entrada DAF,0.6372613310813904,zscore_3.5
2025-07-24 17:26:00,pH coagulación entrada DAF,0.6375145018100739,zscore_3.5
2025-07-24 17:27:00,pH coagulación entrada DAF,0.6382740437984467,zscore_3.5
2025-07-24 17:28:00,pH coagulación entrada DAF,0.6402994990348816,zscore_3.5
2025-07-24 17:29:00,pH coagulación entrada DAF,0.6387803852558136,zscore_3.5
2025-07-24 17:30:00,pH coagulación entrada DAF,0.6382740139961243,zscore_3.5
2025-07-24 17:31:00,pH coagulación entrada DAF,0.6418185830116272,zscore_3.5
2025-07-24 17:32:00,pH coagulación entrada DAF,0.6466290354728699,zscore_3.5
2025-07-24 17:33:00,pH coagulación entrada DAF,0.6428313255310059,zscore_3.5
2025-07-24 17:34:00,pH coagulación entrada DAF,0.6435908675193787,zscore_3.5
2025-07-24 17:35:00,pH coagulación entrada DAF,0.6453631520271301,zscore_3.5
2025-07-24 17:36:00,pH coagulación entrada DAF,0.6456162929534912,zscore_3.5
2025-07-24 17:37:00,pH coagulación entrada DAF,0.6471353769302368,zscore_3.5
2025-07-24 17:38:00,pH coagulación entrada DAF,0.6494140625,zscore_3.5
2025-07-24 17:39:00,pH coagulación entrada DAF,0.6516927480697632,zscore_3.5
2025-07-24 17:40:00,pH coagulación entrada DAF,0.6521990895271301,zscore_3.5
2025-07-24 17:41:00,pH coagulación entrada DAF,0.6549840867519379,zscore_3.5
2025-07-24 17:42:00,pH coagulación entrada DAF,0.6559968292713165,zscore_3.5
2025-07-24 17:43:00,pH coagulación entrada DAF,0.6597945690155029,zscore_3.5
2025-07-24 17:44:00,pH coagulación entrada DAF,0.664098709821701,zscore_3.5
2025-07-24 17:45:00,pH coagulación entrada DAF,0.6656177639961243,zscore_3.5
2025-07-24 17:46:00,pH coagulación entrada DAF,0.6706814467906952,zscore_3.5
2025-07-24 17:47:00,pH coagulación entrada DAF,0.6716941595077515,zscore_3.5
2025-07-24 17:48:00,pH coagulación entrada DAF,0.6795428395271301,zscore_3.5
2025-07-24 17:49:00,pH coagulación entrada DAF,0.678276926279068,zscore_3.5
2025-07-24 17:50:00,pH coagulación entrada DAF,0.68359375,zscore_3.5
2025-07-24 17:51:00,pH coagulación entrada DAF,0.6873915195465088,zscore_3.5
2025-07-24 17:52:00,pH coagulación entrada DAF,0.6937210857868195,zscore_3.5
2025-07-24 17:53:00,pH coagulación entrada DAF,0.6952401399612427,zscore_3.5
2025-07-24 17:54:00,pH coagulación entrada DAF,0.7018228769302368,zscore_3.5
2025-07-24 17:55:00,pH coagulación entrada DAF,0.7033420205116272,zscore_3.5
2025-07-24 17:56:00,pH coagulación entrada DAF,0.7099247872829437,zscore_3.5
2025-07-24 17:57:00,pH coagulación entrada DAF,0.7114438414573669,zscore_3.5
2025-07-24 17:58:00,pH coagulación entrada DAF,0.7197989225387573,zscore_3.5
2025-07-24 17:59:00,pH coagulación entrada DAF,0.7256221175193787,zscore_3.5
2025-07-24 18:00:00,pH coagulación entrada DAF,0.7367621064186096,zscore_3.5
2025-07-24 18:01:00,pH coagulación entrada DAF,0.7367621660232544,zscore_3.5
2025-07-24 18:02:00,pH coagulación entrada DAF,0.7403067052364349,zscore_3.5
2025-07-24 18:03:00,pH coagulación entrada DAF,0.7451171875,zscore_3.5
2025-07-24 18:04:00,pH coagulación entrada DAF,0.7542317807674408,zscore_3.5
2025-07-24 18:05:00,pH coagulación entrada DAF,0.7633463442325592,zscore_3.5
2025-07-24 18:06:00,pH coagulación entrada DAF,0.7666377127170563,zscore_3.5
2025-07-24 18:07:00,pH coagulación entrada DAF,0.7729673087596893,zscore_3.5
2025-07-24 18:08:00,pH coagulación entrada DAF,0.7752459645271301,zscore_3.5
2025-07-24 18:09:00,pH coagulación entrada DAF,0.7810691595077515,zscore_3.5
2025-07-24 18:10:00,pH coagulación entrada DAF,0.7901837527751923,zscore_3.5
2025-07-24 18:11:00,pH coagulación entrada DAF,0.7932219207286835,zscore_3.5
2025-07-24 18:12:00,pH coagulación entrada DAF,0.8036024272441864,zscore_3.5
2025-07-24 18:13:00,pH coagulación entrada DAF,0.8111979067325592,zscore_3.5
2025-07-24 18:14:00,pH coagulación entrada DAF,0.8160083889961243,zscore_3.5
2025-07-24 18:15:00,pH coagulación entrada DAF,0.8236038684844971,zscore_3.5
2025-07-24 18:16:00,pH coagulación entrada DAF,0.8344907164573669,zscore_3.5
2025-07-24 18:17:00,pH coagulación entrada DAF,0.8360098302364349,zscore_3.5
2025-07-24 18:18:00,pH coagulación entrada DAF,0.8494285047054291,zscore_3.5
2025-07-24 18:19:00,pH coagulación entrada DAF,0.8509475886821747,zscore_3.5
2025-07-24 18:20:00,pH coagulación entrada DAF,0.8562644422054291,zscore_3.5
2025-07-24 18:21:00,pH coagulación entrada DAF,0.8648726642131805,zscore_3.5
2025-07-24 18:22:00,pH coagulación entrada DAF,0.8674044609069824,zscore_3.5
2025-07-24 18:23:00,pH coagulación entrada DAF,0.8752532005310059,zscore_3.5
2025-07-24 18:24:00,pH coagulación entrada DAF,0.878038227558136,zscore_3.5
2025-07-24 18:25:00,pH coagulación entrada DAF,0.8861400187015533,zscore_3.5
2025-07-24 18:26:00,pH coagulación entrada DAF,0.8919632732868195,zscore_3.5
2025-07-24 18:27:00,pH coagulación entrada DAF,0.9018373489379884,zscore_3.5
2025-07-24 18:28:00,pH coagulación entrada DAF,0.9013310074806212,zscore_3.5
2025-07-24 18:29:00,pH coagulación entrada DAF,0.9084201157093048,zscore_3.5
2025-07-24 18:30:00,pH coagulación entrada DAF,0.914243310689926,zscore_3.5
2025-07-24 18:31:00,pH coagulación entrada DAF,0.9175347089767456,zscore_3.5
2025-07-24 18:32:00,pH coagulación entrada DAF,0.9241174459457396,zscore_3.5
2025-07-24 18:33:00,pH coagulación entrada DAF,0.9301938712596892,zscore_3.5
2025-07-24 18:34:00,pH coagulación entrada DAF,0.9317129552364348,zscore_3.5
2025-07-24 18:35:00,pH coagulación entrada DAF,0.93930846452713,zscore_3.5
2025-07-24 18:36:00,pH coagulación entrada DAF,0.940321147441864,zscore_3.5
2025-07-24 18:37:00,pH coagulación entrada DAF,0.9491825699806212,zscore_3.5
2025-07-24 18:38:00,pH coagulación entrada DAF,0.9527271389961244,zscore_3.5
2025-07-24 18:39:00,pH coagulación entrada DAF,0.9605758190155028,zscore_3.5
2025-07-24 18:40:00,pH coagulación entrada DAF,0.95703125,zscore_3.5
2025-07-24 18:41:00,pH coagulación entrada DAF,0.9618417024612428,zscore_3.5
2025-07-24 18:42:00,pH coagulación entrada DAF,0.971969038248062,zscore_3.5
2025-07-24 18:43:00,pH coagulación entrada DAF,0.9717158675193788,zscore_3.5
2025-07-24 18:44:00,pH coagulación entrada DAF,0.9737412929534912,zscore_3.5
2025-07-24 18:45:00,pH coagulación entrada DAF,0.979311376810074,zscore_3.5
2025-07-24 18:46:00,pH coagulación entrada DAF,0.9838686287403108,zscore_3.5
2025-07-24 18:47:00,pH coagulación entrada DAF,0.9881727695465088,zscore_3.5
2025-07-24 18:48:00,pH coagulación entrada DAF,0.9894386529922484,zscore_3.5
2025-07-24 18:49:00,pH coagulación entrada DAF,0.9965277314186096,zscore_3.5
2025-07-24 18:50:00,pH coagulación entrada DAF,0.9990596175193788,zscore_3.5
2025-07-24 18:51:00,pH coagulación entrada DAF,1.0026041269302368,zscore_3.5
2025-07-24 18:52:00,pH coagulación entrada DAF,1.0101996660232544,zscore_3.5
2025-07-24 18:53:00,pH coagulación entrada DAF,1.0160228610038755,zscore_3.5
2025-07-24 18:54:00,pH coagulación entrada DAF,1.0160228610038755,zscore_3.5
2025-07-24 18:55:00,pH coagulación entrada DAF,1.018301486968994,zscore_3.5
2025-07-24 18:56:00,pH coagulación entrada DAF,1.028175711631775,zscore_3.5
2025-07-24 18:57:00,pH coagulación entrada DAF,1.025137484073639,zscore_3.5
2025-07-24 18:58:00,pH coagulación entrada DAF,1.0271629095077517,zscore_3.5
2025-07-24 18:59:00,pH coagulación entrada DAF,1.0334925055503843,zscore_3.5
2025-07-24 19:00:00,pH coagulación entrada DAF,1.0339987874031067,zscore_3.5
2025-07-24 19:01:00,pH coagulación entrada DAF,1.036530613899231,zscore_3.5
2025-07-24 19:02:00,pH coagulación entrada DAF,1.04311341047287,zscore_3.5
2025-07-24 19:03:00,pH coagulación entrada DAF,1.0446324944496157,zscore_3.5
2025-07-24 19:04:00,pH coagulación entrada DAF,1.049696147441864,zscore_3.5
2025-07-24 19:05:00,pH coagulación entrada DAF,1.0509620904922483,zscore_3.5
2025-07-24 19:06:00,pH coagulación entrada DAF,1.052734375,zscore_3.5
2025-07-24 19:07:00,pH coagulación entrada DAF,1.059063971042633,zscore_3.5
2025-07-24 19:08:00,pH coagulación entrada DAF,1.0610893964767456,zscore_3.5
2025-07-24 19:09:00,pH coagulación entrada DAF,1.0674189925193789,zscore_3.5
2025-07-24 19:10:00,pH coagulación entrada DAF,1.0684316754341123,zscore_3.5
2025-07-24 19:11:00,pH coagulación entrada DAF,1.0724825859069824,zscore_3.5
2025-07-24 19:12:00,pH coagulación entrada DAF,1.0742549300193789,zscore_3.5
2025-07-24 19:13:00,pH coagulación entrada DAF,1.080331265926361,zscore_3.5
2025-07-24 19:14:00,pH coagulación entrada DAF,1.082103669643402,zscore_3.5
2025-07-24 19:15:00,pH coagulación entrada DAF,1.0833695530891418,zscore_3.5
2025-07-24 19:16:00,pH coagulación entrada DAF,1.0869140625,zscore_3.5
2025-07-24 19:17:00,pH coagulación entrada DAF,1.092737317085266,zscore_3.5
2025-07-24 19:18:00,pH coagulación entrada DAF,1.09096497297287,zscore_3.5
2025-07-24 19:19:00,pH coagulación entrada DAF,1.09375,zscore_3.5
2025-07-24 19:20:00,pH coagulación entrada DAF,1.101092278957367,zscore_3.5
2025-07-24 19:21:00,pH coagulación entrada DAF,1.10463684797287,zscore_3.5
2025-07-24 19:22:00,pH coagulación entrada DAF,1.10463684797287,zscore_3.5
2025-07-24 19:23:00,pH coagulación entrada DAF,1.11020690202713,zscore_3.5
2025-07-24 19:24:00,pH coagulación entrada DAF,1.1142578125,zscore_3.5
2025-07-24 19:25:00,pH coagulación entrada DAF,1.117549180984497,zscore_3.5
2025-07-24 19:26:00,pH coagulación entrada DAF,1.1183087825775146,zscore_3.5
2025-07-24 19:27:00,pH coagulación entrada DAF,1.1226128339767456,zscore_3.5
2025-07-24 19:28:00,pH coagulación entrada DAF,1.11830872297287,zscore_3.5
2025-07-24 19:29:00,pH coagulación entrada DAF,1.1286892294883728,zscore_3.5
2025-07-24 19:30:00,pH coagulación entrada DAF,1.1302082538604736,zscore_3.5
2025-07-24 19:31:00,pH coagulación entrada DAF,1.136791110038757,zscore_3.5
2025-07-24 19:32:00,pH coagulación entrada DAF,1.1362847685813904,zscore_3.5
2025-07-24 19:33:00,pH coagulación entrada DAF,1.142107903957367,zscore_3.5
2025-07-24 19:34:00,pH coagulación entrada DAF,1.145652413368225,zscore_3.5
2025-07-24 19:35:00,pH coagulación entrada DAF,1.1474246978759766,zscore_3.5
2025-07-24 19:36:00,pH coagulación entrada DAF,1.1529948711395264,zscore_3.5
2025-07-24 19:37:00,pH coagulación entrada DAF,1.1519821286201477,zscore_3.5
2025-07-24 19:38:00,pH coagulación entrada DAF,1.1570457220077517,zscore_3.5
2025-07-24 19:39:00,pH coagulación entrada DAF,1.1603370308876038,zscore_3.5
2025-07-24 19:40:00,pH coagulación entrada DAF,1.164134919643402,zscore_3.5
2025-07-24 19:41:00,pH coagulación entrada DAF,1.1603370904922483,zscore_3.5
2025-07-24 19:42:00,pH coagulación entrada DAF,1.168692171573639,zscore_3.5
2025-07-24 19:43:00,pH coagulación entrada DAF,1.1707175970077517,zscore_3.5
2025-07-24 19:44:00,pH coagulación entrada DAF,1.1727430820465088,zscore_3.5
2025-07-24 19:45:00,pH coagulación entrada DAF,1.17578125,zscore_3.5
2025-07-24 19:46:00,pH coagulación entrada DAF,1.1795790195465088,zscore_3.5
2025-07-24 19:47:00,pH coagulación entrada DAF,1.182110846042633,zscore_3.5
2025-07-24 19:48:00,pH coagulación entrada DAF,1.1838830709457395,zscore_3.5
2025-07-24 19:49:00,pH coagulación entrada DAF,1.1871744394302368,zscore_3.5
2025-07-24 19:50:00,pH coagulación entrada DAF,1.189199984073639,zscore_3.5
2025-07-24 19:51:00,pH coagulación entrada DAF,1.19223815202713,zscore_3.5
2025-07-24 19:52:00,pH coagulación entrada DAF,1.1978081464767456,zscore_3.5
2025-07-24 19:53:00,pH coagulación entrada DAF,1.2005931735038755,zscore_3.5
2025-07-24 19:54:00,pH coagulación entrada DAF,1.2026185989379885,zscore_3.5
2025-07-24 19:55:00,pH coagulación entrada DAF,1.2127459049224854,zscore_3.5
2025-07-24 19:56:00,pH coagulación entrada DAF,1.2084418535232544,zscore_3.5
2025-07-24 19:57:00,pH coagulación entrada DAF,1.209201455116272,zscore_3.5
2025-07-24 19:58:00,pH coagulación entrada DAF,1.213252305984497,zscore_3.5
2025-07-24 19:59:00,pH coagulación entrada DAF,1.210214078426361,zscore_3.5
2025-07-24 20:00:00,pH coagulación entrada DAF,1.2183160185813904,zscore_3.5
2025-07-24 20:01:00,pH coagulación entrada DAF,1.2200883030891418,zscore_3.5
2025-07-24 20:02:00,pH coagulación entrada DAF,1.2221137285232544,zscore_3.5
2025-07-24 20:03:00,pH coagulación entrada DAF,1.2261645793914795,zscore_3.5
2025-07-24 20:04:00,pH coagulación entrada DAF,1.2271773219108582,zscore_3.5
2025-07-24 20:05:00,pH coagulación entrada DAF,1.231481432914734,zscore_3.5
